Time Done Counter ack_out a_out_h a_out_l
18034083 0 11006 0 50652443 344297545
18034085 0 11008 1 0 0
18038945 0 11008 0 50653722 1216711045
18038947 0 11010 1 0 0
18042545 0 11010 0 50653792 2318707972
18042547 0 11012 1 0 0
18048985 0 11012 0 50653794 1146200420
18048987 0 11014 1 0 0
18052985 0 11014 0 50653979 76720388
18052987 0 11016 1 0 0
18061501 0 11016 0 50654234 339809641
18061503 0 11018 1 0 0
18063055 0 11018 0 50654234 1146425704
18063057 0 11020 1 0 0
18064365 0 11020 0 50654272 2291504234
18064367 0 11022 1 0 0
18064981 0 11022 0 50654272 2292296997
18064983 0 11024 1 0 0
18065485 0 11024 0 50654272 2318733673
18065487 0 11026 1 0 0
18068123 0 11026 0 50668074 348269795
18068125 0 11028 1 0 0
18070429 0 11028 0 50668128 3466734760
18070431 0 11030 1 0 0
18072389 0 11030 0 50668129 3593644292
18072391 0 11032 1 0 0
18085081 0 11032 0 50668826 371599495
18085083 0 11034 1 0 0
18093691 0 11034 0 50668898 2284167271
18093693 0 11036 1 0 0
18095213 0 11036 0 50669338 371337605
18095215 0 11038 1 0 0
18101431 0 11038 0 50669409 77769987
18101433 0 11040 1 0 0
18103741 0 11040 0 50669410 2253758594
18103743 0 11042 1 0 0
18105069 0 11042 0 50670361 3299217669
18105071 0 11044 1 0 0
18106787 0 11044 0 50670361 3559043332
18106789 0 11046 1 0 0
18107889 0 11046 0 50670362 72755428
18107891 0 11048 1 0 0
18108479 0 11048 0 50670362 136718565
18108481 0 11050 1 0 0
18110207 0 11050 0 50670362 2384605445
18110209 0 11052 1 0 0
18114399 0 11052 0 50670378 80022756
18114401 0 11054 1 0 0
18122513 0 11054 0 50670632 2427591786
18122515 0 11056 1 0 0
18123781 0 11056 0 50670632 3501265130
18123783 0 11058 1 0 0
18124069 0 11058 0 50670633 3560284290
18124071 0 11060 1 0 0
18125641 0 11060 0 50670656 3592595591
18125643 0 11062 1 0 0
18126065 0 11062 0 50670657 77765987
18126067 0 11064 1 0 0
18130615 0 11064 0 50676267 313629832
18130617 0 11066 1 0 0
18137423 0 11066 0 50676314 143758572
18137425 0 11068 1 0 0
18147819 0 11068 0 50676824 3491934503
18147821 0 11070 1 0 0
18156597 0 11070 0 50677048 2525368611
18156599 0 11072 1 0 0
18157667 0 11072 0 50677050 1187062116
18157669 0 11074 1 0 0
18159333 0 11074 0 50677067 109414535
18159335 0 11076 1 0 0
18161467 0 11076 0 50677080 2395054217
18161469 0 11078 1 0 0
18162349 0 11078 0 50677082 113543303
18162351 0 11080 1 0 0
18167443 0 11080 0 50677544 2526130436
18167445 0 11082 1 0 0
18168133 0 11082 0 50677547 76910851
18168135 0 11084 1 0 0
18171399 0 11084 0 50677592 2328137987
18171401 0 11086 1 0 0
18172115 0 11086 0 50677592 3391402120
18172117 0 11088 1 0 0
18173871 0 11088 0 50677593 76722435
18173873 0 11090 1 0 0
18179557 0 11090 0 50677787 304262279
18179559 0 11092 1 0 0
18187727 0 11092 0 50678824 2291507303
18187729 0 11094 1 0 0
18190209 0 11094 0 50678826 373366051
18190211 0 11096 1 0 0
18194891 0 11096 0 50678841 378606696
18194893 0 11098 1 0 0
18197973 0 11098 0 50678857 271943909
18197975 0 11100 1 0 0
18202955 0 11100 0 50684459 305470600
18202957 0 11102 1 0 0
18208739 0 11102 0 50684482 2291242220
18208741 0 11104 1 0 0
18214315 0 11104 0 50684986 1187323973
18214317 0 11106 1 0 0
18216755 0 11106 0 50684987 110171402
18216757 0 11108 1 0 0
18218265 0 11108 0 50684992 3535869162
18218267 0 11110 1 0 0
18218381 0 11110 0 50684992 3536128229
18218383 0 11112 1 0 0
18219293 0 11112 0 50684994 2324771043
18219295 0 11114 1 0 0
18228339 0 11114 0 50685240 2495909124
18228341 0 11116 1 0 0
18232243 0 11116 0 50685248 2462162058
18232245 0 11118 1 0 0
18236037 0 11118 0 50685722 2219094277
18236039 0 11120 1 0 0
18236293 0 11120 0 50685722 2220142728
18236295 0 11122 1 0 0
18236727 0 11122 0 50685722 2420420677
18236729 0 11124 1 0 0
18237881 0 11124 0 50685723 304228613
18237883 0 11126 1 0 0
18238461 0 11126 0 50685723 307562632
18238463 0 11128 1 0 0
18241939 0 11128 0 50685738 2224140416
18241941 0 11128 1 0 0
18242073 0 11128 0 50685738 2224140424
18242075 0 11130 1 0 0
18252091 0 11130 0 50685978 1146433764
18252093 0 11132 1 0 0
18252321 0 11132 0 50685978 1210396901
18252323 0 11134 1 0 0
18254537 0 11134 0 50685992 2292583719
18254539 0 11136 1 0 0
18255001 0 11136 0 50685992 2453019786
18255003 0 11138 1 0 0
18255193 0 11138 0 50685992 2486415497
18255195 0 11140 1 0 0
18257807 0 11140 0 50686049 307308771
18257809 0 11142 1 0 0
18258169 0 11142 0 50686049 3332445476
18258171 0 11144 1 0 0
18286579 0 11144 0 50693210 170200297
18286581 0 11146 1 0 0
18302997 0 11146 0 50693914 2219093253
18302999 0 11148 1 0 0
18306183 0 11148 0 50693930 2219155561
18306185 0 11150 1 0 0
18310039 0 11150 0 50693961 77704453
18310041 0 11152 1 0 0
18319473 0 11152 0 50694184 2461146218
18319475 0 11154 1 0 0
18320285 0 11154 0 50694184 3534819562
18320287 0 11156 1 0 0
18328477 0 11156 0 50694681 3367274664
18328479 0 11158 1 0 0
18336141 0 11158 0 50694713 78941352
18336143 0 11160 1 0 0
18347369 0 11160 0 50897227 338930824
18347371 0 11162 1 0 0
18350609 0 11162 0 50897250 1446220104
18350611 0 11164 1 0 0
18353403 0 11164 0 50898763 101854474
18353405 0 11166 1 0 0
18354991 0 11166 0 50898776 3502384170
18354993 0 11168 1 0 0
18357669 0 11168 0 50898786 2420149547
18357671 0 11170 1 0 0
18361615 0 11170 0 50899033 3356894314
18361617 0 11172 1 0 0
18361823 0 11172 0 50899033 3356894314
18361825 0 11172 1 0 0
18362625 0 11172 0 50899034 1175592330
18362627 0 11174 1 0 0
18368473 0 11174 0 50899490 1187228929
18368475 0 11176 1 0 0
18368787 0 11176 0 50899490 1446026632
18368789 0 11178 1 0 0
18370317 0 11178 0 50899521 376538505
18370319 0 11180 1 0 0
18372695 0 11180 0 50899553 280069353
18372697 0 11182 1 0 0
18374147 0 11182 0 50899553 3593512072
18374149 0 11184 1 0 0
18378541 0 11184 0 50899722 2291540071
18378543 0 11186 1 0 0
18380671 0 11186 0 50899746 2257985575
18380673 0 11188 1 0 0
18380881 0 11188 0 50899746 2257985575
18380883 0 11188 1 0 0
18382039 0 11188 0 50899779 102047012
18382041 0 11190 1 0 0
18383129 0 11190 0 50899784 3561005447
18383131 0 11192 1 0 0
18390981 0 11192 0 50900002 1446321192
18390983 0 11194 1 0 0
18392533 0 11194 0 50900032 3599798599
18392535 0 11196 1 0 0
18393575 0 11196 0 50900033 376767593
18393577 0 11198 1 0 0
18393863 0 11198 0 50900033 378635591
18393865 0 11200 1 0 0
18394131 0 11200 0 50900040 3501327594
18394133 0 11202 1 0 0
18395567 0 11202 0 50900040 3564252200
18395569 0 11204 1 0 0
18395851 0 11204 0 50900041 269589515
18395853 0 11204 1 0 0
18396879 0 11204 0 50900041 280075585
18396881 0 11206 1 0 0
18397747 0 11206 0 50900041 342994177
18397749 0 11208 1 0 0
18398103 0 11208 0 50900041 3333686410
18398105 0 11210 1 0 0
18398417 0 11210 0 50900041 3367018819
18398419 0 11212 1 0 0
18398981 0 11212 0 50900041 3559956619
18398983 0 11214 1 0 0
18405293 0 11214 0 50913603 177574211
18405295 0 11216 1 0 0
18405621 0 11216 0 50913603 305310858
18405623 0 11218 1 0 0
18405941 0 11218 0 50913603 306517099
18405943 0 11220 1 0 0
18410857 0 11220 0 50913634 1252142184
18410859 0 11222 1 0 0
18413655 0 11222 0 50914587 313656648
18413657 0 11224 1 0 0
18414627 0 11224 0 50914627 37069962
18414629 0 11226 1 0 0
18414851 0 11226 0 50914627 38118506
18414853 0 11228 1 0 0
18415067 0 11228 0 50914650 37102730
18415069 0 11230 1 0 0
18416683 0 11230 0 50914658 1110810948
18416685 0 11232 1 0 0
18417001 0 11232 0 50914658 1111854346
18417003 0 11234 1 0 0
18418609 0 11234 0 50915848 3501338917
18418611 0 11236 1 0 0
18418811 0 11236 0 50915848 3534889349
18418813 0 11238 1 0 0
18419189 0 11238 0 50915849 1353822500
18419191 0 11240 1 0 0
18419381 0 11240 0 50915849 1353822500
18419383 0 11240 1 0 0
18420153 0 11240 0 50915849 1387405699
18420155 0 11242 1 0 0
18421195 0 11242 0 50915865 1353855017
18421197 0 11244 1 0 0
18422643 0 11244 0 50915874 1110811013
18422645 0 11246 1 0 0
18423385 0 11246 0 50915904 3259344261
18423387 0 11248 1 0 0
18425483 0 11248 0 50915936 3494225057
18425485 0 11250 1 0 0
18427779 0 11250 0 50915937 1376922883
18427781 0 11252 1 0 0
18427963 0 11252 0 50915937 1387372673
18427965 0 11254 1 0 0
18428213 0 11254 0 50915937 1387405347
18428215 0 11256 1 0 0
18431195 0 11256 0 50916106 144051370
18431197 0 11258 1 0 0
18431905 0 11258 0 50916106 340895108
18431907 0 11260 1 0 0
18438309 0 11260 0 50916123 307564584
18438311 0 11262 1 0 0
18438579 0 11262 0 50916123 336733352
18438581 0 11264 1 0 0
18440841 0 11264 0 50916131 43158794
18440843 0 11266 1 0 0
18441647 0 11266 0 50916131 307561576
18441649 0 11268 1 0 0
18442409 0 11268 0 50916160 3259314469
18442411 0 11270 1 0 0
18442621 0 11270 0 50916160 3264393540
18442623 0 11272 1 0 0
18442865 0 11272 0 50916160 3265439108
18442867 0 11274 1 0 0
18443209 0 11274 0 50916161 1111830633
18443211 0 11276 1 0 0
18446561 0 11276 0 50916163 305467429
18446563 0 11278 1 0 0
18446803 0 11278 0 50916163 306512997
18446805 0 11280 1 0 0
18456537 0 11280 0 50916386 1110617354
18456539 0 11282 1 0 0
18457935 0 11282 0 50916416 3259307307
18457937 0 11284 1 0 0
18461761 0 11284 0 50929946 2427597029
18461763 0 11286 1 0 0
18466315 0 11286 0 50929985 376778853
18466317 0 11288 1 0 0
18467669 0 11288 0 50929986 2255851909
18467671 0 11290 1 0 0
18468515 0 11290 0 50930017 376769704
18468517 0 11292 1 0 0
18470667 0 11292 0 50930018 108145834
18470669 0 11294 1 0 0
18476071 0 11294 0 50930954 372645002
18476073 0 11296 1 0 0
18478541 0 11296 0 50930970 348259563
18478543 0 11298 1 0 0
18480071 0 11298 0 50930970 2293510369
18480073 0 11300 1 0 0
18483865 0 11300 0 50931042 145788138
18483867 0 11302 1 0 0
18486363 0 11302 0 50931042 2255851777
18486365 0 11304 1 0 0
18487609 0 11304 0 50931042 2289410145
18487611 0 11306 1 0 0
18491073 0 11306 0 50931490 2186649987
18491075 0 11308 1 0 0
18493191 0 11308 0 50931553 44207371
18493193 0 11310 1 0 0
18493269 0 11310 0 50931553 44215555
18493271 0 11312 1 0 0
18494251 0 11312 0 50931553 370480232
18494253 0 11314 1 0 0
18494985 0 11314 0 50931554 101854378
18494987 0 11316 1 0 0
18503113 0 11316 0 50932505 3557994756
18503115 0 11318 1 0 0
18503511 0 11318 0 50932505 3569517828
18503513 0 11320 1 0 0
18506831 0 11320 0 50932513 3332769029
18506833 0 11322 1 0 0
18507269 0 11322 0 50932513 3559960744
18507271 0 11324 1 0 0
18510223 0 11324 0 50932514 113581217
18510225 0 11326 1 0 0
18510989 0 11326 0 50932514 348163239
18510991 0 11328 1 0 0
18512503 0 11328 0 50932514 2186682471
18512505 0 11330 1 0 0
18513765 0 11330 0 50932545 37040357
18513767 0 11332 1 0 0
18519555 0 11332 0 50932745 1353849962
18519557 0 11334 1 0 0
18519971 0 11334 0 50932745 3367244906
18519973 0 11336 1 0 0
18525241 0 11336 0 50932761 3367015752
18525243 0 11338 1 0 0
18526575 0 11338 0 50932762 135599339
18526577 0 11340 1 0 0
18527553 0 11340 0 50932762 340831367
18527555 0 11342 1 0 0
18532039 0 11342 0 50932770 340831459
18532041 0 11344 1 0 0
18533681 0 11344 0 50932800 3265440903
18533683 0 11346 1 0 0
18536061 0 11346 0 50932801 370318659
18536063 0 11348 1 0 0
18537131 0 11348 0 50932801 376767589
18537133 0 11350 1 0 0
18539345 0 11350 0 50938138 1447309479
18539347 0 11352 1 0 0
18547345 0 11352 0 50938169 372647080
18547347 0 11354 1 0 0
18547629 0 11354 0 50938169 378934376
18547631 0 11356 1 0 0
18549303 0 11356 0 50938171 112465188
18549305 0 11358 1 0 0
18549909 0 11358 0 50938185 280080613
18549911 0 11360 1 0 0
18550839 0 11360 0 50938185 1353822436
18550841 0 11362 1 0 0
18553987 0 11362 0 50938201 271983845
18553989 0 11364 1 0 0
18554187 0 11364 0 50938201 281126117
18554189 0 11366 1 0 0
18554761 0 11366 0 50938201 1184243847
18554763 0 11368 1 0 0
18560331 0 11368 0 50939146 372645156
18560333 0 11370 1 0 0
18567359 0 11370 0 50939163 313564296
18567361 0 11372 1 0 0
18570379 0 11372 0 50939195 112460937
18570381 0 11374 1 0 0
18570503 0 11374 0 50939195 112461092
18570505 0 11376 1 0 0
18572015 0 11376 0 50939209 45363427
18572017 0 11378 1 0 0
18573775 0 11378 0 50939211 108365060
18573777 0 11380 1 0 0
18575865 0 11380 0 50939225 36974825
18575867 0 11382 1 0 0
18577271 0 11382 0 50939226 38149411
18577273 0 11384 1 0 0
18577891 0 11384 0 50939226 146842851
18577893 0 11386 1 0 0
18578577 0 11386 0 50939226 1111765095
18578579 0 11388 1 0 0
18578939 0 11388 0 50939226 1187254311
18578941 0 11390 1 0 0
18581205 0 11390 0 50939657 314676491
18581207 0 11392 1 0 0
18581317 0 11392 0 50939657 314682629
18581319 0 11394 1 0 0
18582655 0 11394 0 50939659 177574147
18582657 0 11396 1 0 0
18583029 0 11396 0 50939674 373331337
18583031 0 11398 1 0 0
18583371 0 11398 0 50939674 373335429
18583373 0 11400 1 0 0
18585427 0 11400 0 50939675 306222347
18585429 0 11402 1 0 0
18585533 0 11402 0 50939675 306228485
18585535 0 11404 1 0 0
18588025 0 11404 0 50939720 3259343237
18588027 0 11406 1 0 0
18588329 0 11406 0 50939720 3493900459
18588331 0 11408 1 0 0
18589561 0 11408 0 50939723 102077700
18589563 0 11410 1 0 0
18591601 0 11410 0 50939736 3398480008
18591603 0 11412 1 0 0
18592645 0 11412 0 50939736 3493900581
18592647 0 11414 1 0 0
18593399 0 11414 0 50939737 43168003
18593401 0 11416 1 0 0
18593841 0 11416 0 50939737 46404713
18593843 0 11418 1 0 0
18595867 0 11418 0 50939915 143889515
18595869 0 11420 1 0 0
18597049 0 11420 0 50939929 1387303296
18597051 0 11420 1 0 0
18603777 0 11420 0 50939939 45260067
18603779 0 11422 1 0 0
18604097 0 11422 0 50939939 45323369
18604099 0 11424 1 0 0
18604563 0 11424 0 50939939 110462119
18604565 0 11426 1 0 0
18607103 0 11426 0 50939992 3264393351
18607105 0 11428 1 0 0
18608273 0 11428 0 50939993 37102821
18608275 0 11430 1 0 0
18609229 0 11430 0 50939993 1175851303
18609231 0 11432 1 0 0
18611827 0 11432 0 50940938 141667621
18611829 0 11434 1 0 0
18613571 0 11434 0 50940953 1343590633
18613573 0 11436 1 0 0
18614339 0 11436 0 50940953 1353748713
18614341 0 11438 1 0 0
18615365 0 11438 0 50940954 143693035
18615367 0 11440 1 0 0
18621001 0 11440 0 50940984 3264389259
18621003 0 11442 1 0 0
18621569 0 11442 0 50940984 3501232421
18621571 0 11444 1 0 0
18623083 0 11444 0 50940985 45356137
18623085 0 11446 1 0 0
18624023 0 11446 0 50940985 370414697
18624025 0 11448 1 0 0
18624789 0 11448 0 50940985 1452314883
18624791 0 11450 1 0 0
18626713 0 11450 0 50940986 1446023429
18626715 0 11452 1 0 0
18630165 0 11452 0 50941001 280069349
18630167 0 11454 1 0 0
18638861 0 11454 0 50946362 1187127621
18638863 0 11456 1 0 0
18648971 0 11456 0 50947338 1220649287
18648973 0 11458 1 0 0
18655145 0 11458 0 50947386 1187120394
18655147 0 11460 1 0 0
18656411 0 11460 0 50947386 2184586376
18656413 0 11462 1 0 0
18656631 0 11462 0 50947387 338732168
18656633 0 11464 1 0 0
18657249 0 11464 0 50947393 314672455
18657251 0 11466 1 0 0
18658303 0 11466 0 50947395 305175690
18658305 0 11468 1 0 0
18658593 0 11468 0 50947395 306224451
18658595 0 11470 1 0 0
18660527 0 11470 0 50947426 1218677800
18660529 0 11472 1 0 0
18661087 0 11472 0 50947426 2255619328
18661089 0 11472 1 0 0
18661675 0 11472 0 50947426 2255626281
18661677 0 11474 1 0 0
18663057 0 11474 0 50947848 3502384298
18663059 0 11476 1 0 0
18663265 0 11476 0 50947848 3535937861
18663267 0 11478 1 0 0
18665869 0 11478 0 50947850 2324836611
18665871 0 11480 1 0 0
18669889 0 11480 0 50947874 2324738307
18669891 0 11482 1 0 0
18672217 0 11482 0 50947936 3399525512
18672219 0 11484 1 0 0
18672681 0 11484 0 50947936 3493897386
18672683 0 11486 1 0 0
18674975 0 11486 0 50947937 303142216
18674977 0 11488 1 0 0
18678329 0 11488 0 50948105 3366331555
18678331 0 11490 1 0 0
18678915 0 11490 0 50948107 141888672
18678917 0 11490 1 0 0
18681221 0 11490 0 50948121 1410478313
18681223 0 11492 1 0 0
18685169 0 11492 0 50948123 343016617
18685171 0 11494 1 0 0
18686221 0 11494 0 50948129 3332769061
18686223 0 11496 1 0 0
18686697 0 11496 0 50948129 3559960745
18686699 0 11498 1 0 0
18687043 0 11498 0 50948130 1110782181
18687045 0 11500 1 0 0
18688667 0 11500 0 50948130 1185121669
18688669 0 11502 1 0 0
18695803 0 11502 0 50948193 3365971107
18695805 0 11504 1 0 0
18698719 0 11504 0 50948194 1218481319
18698721 0 11506 1 0 0
18718399 0 11506 0 50955578 2192711785
18718401 0 11508 1 0 0
18719359 0 11508 0 50955578 2259947809
18719361 0 11510 1 0 0
18722437 0 11510 0 50955610 339774759
18722439 0 11512 1 0 0
18728161 0 11512 0 50956066 378571946
18728163 0 11514 1 0 0
18730775 0 11514 0 50956104 3259343173
18730777 0 11516 1 0 0
18733469 0 11516 0 50956120 3398472008
18733471 0 11518 1 0 0
18738423 0 11518 0 50956297 1387404394
18738425 0 11520 1 0 0
18740485 0 11520 0 50956313 1410699497
18740487 0 11522 1 0 0
18741365 0 11522 0 50956313 3534786885
18741367 0 11524 1 0 0
18745483 0 11524 0 50956377 43158855
18745485 0 11526 1 0 0
18756009 0 11526 0 50956825 1387404328
18756011 0 11528 1 0 0
18758729 0 11528 0 50956825 3594781865
18758731 0 11530 1 0 0
18761051 0 11530 0 50956856 3599893672
18761053 0 11532 1 0 0
18764891 0 11532 0 50956864 3398796516
18764893 0 11534 1 0 0
18766401 0 11534 0 50956865 37070053
18766403 0 11536 1 0 0
18769411 0 11536 0 50956865 1443994916
18769413 0 11538 1 0 0
18777715 0 11538 0 51127386 348198121
18777717 0 11540 1 0 0
18793123 0 11540 0 51128363 313662786
18793125 0 11542 1 0 0
18793503 0 11542 0 51128363 343248969
18793505 0 11544 1 0 0
18795469 0 11544 0 51128408 2488578183
18795471 0 11546 1 0 0
18796869 0 11546 0 51128409 1411526889
18796871 0 11548 1 0 0
18797047 0 11548 0 51128409 1411690631
18797049 0 11550 1 0 0
18797657 0 11550 0 51128410 1210233159
18797659 0 11552 1 0 0
18797839 0 11552 0 51128410 1310863685
18797841 0 11554 1 0 0
18801025 0 11554 0 51128417 1387407586
18801027 0 11556 1 0 0
18807591 0 11556 0 51128874 1447309383
18807593 0 11558 1 0 0
18819521 0 11558 0 51129122 348424359
18819523 0 11560 1 0 0
18823415 0 11560 0 51129130 348202212
18823417 0 11562 1 0 0
18823719 0 11562 0 51129130 348260585
18823721 0 11564 1 0 0
18845457 0 11564 0 51129402 1445079301
18845459 0 11566 1 0 0
18846143 0 11566 0 51129402 1448153416
18846145 0 11568 1 0 0
18852925 0 11568 0 51159627 343016808
18852927 0 11570 1 0 0
18856263 0 11570 0 51159650 1451266375
18856265 0 11572 1 0 0
18858701 0 11572 0 51160907 71346443
18858703 0 11574 1 0 0
18859623 0 11574 0 51160930 2218828137
18859625 0 11576 1 0 0
18861631 0 11576 0 51161099 78882953
18861633 0 11578 1 0 0
18863607 0 11578 0 51161099 342954345
18863609 0 11580 1 0 0
18863837 0 11580 0 51161123 337872233
18863839 0 11582 1 0 0
18866017 0 11582 0 51161186 1209247819
18866019 0 11584 1 0 0
18869751 0 11584 0 51161610 1220807015
18869753 0 11586 1 0 0
18871201 0 11586 0 51161634 1445168396
18871203 0 11588 1 0 0
18872087 0 11588 0 51161665 79993899
18872089 0 11590 1 0 0
18873331 0 11590 0 51161698 1145275659
18873333 0 11592 1 0 0
18873711 0 11592 0 51161698 1209239912
18873713 0 11594 1 0 0
18880321 0 11594 0 51161867 344002855
18880323 0 11596 1 0 0
18881743 0 11596 0 51161891 337872128
18881745 0 11596 1 0 0
18883001 0 11596 0 51161922 2218827052
18883003 0 11598 1 0 0
18887867 0 11598 0 51161931 71543041
18887869 0 11600 1 0 0
18888415 0 11600 0 51161931 135498056
18888417 0 11602 1 0 0
18888855 0 11602 0 51161931 135538759
18888857 0 11604 1 0 0
18889307 0 11604 0 51161931 136587303
18889309 0 11606 1 0 0
18890919 0 11606 0 51162121 78915593
18890921 0 11606 1 0 0
18893417 0 11606 0 51162177 376514601
18893419 0 11608 1 0 0
18894009 0 11608 0 51162185 78915809
18894011 0 11610 1 0 0
18896293 0 11610 0 51175971 344298537
18896295 0 11612 1 0 0
18899327 0 11612 0 51176025 1413787905
18899329 0 11614 1 0 0
18905161 0 11614 0 51176034 45389124
18905163 0 11616 1 0 0
18905737 0 11616 0 51176034 146052417
18905739 0 11618 1 0 0
18910431 0 11618 0 51176459 313791562
18910433 0 11620 1 0 0
18911979 0 11620 0 51176538 72754218
18911981 0 11622 1 0 0
18914471 0 11622 0 51176546 1151501579
18914473 0 11624 1 0 0
18919433 0 11624 0 51178048 2283057323
18919435 0 11626 1 0 0
18919877 0 11626 0 51178048 2283119788
18919879 0 11628 1 0 0
18920227 0 11628 0 51178048 2316674052
18920229 0 11628 1 0 0
18920379 0 11628 0 51178048 2316674060
18920381 0 11628 1 0 0
18923387 0 11628 0 51178080 2324006025
18923389 0 11630 1 0 0
18923479 0 11630 0 51178080 2324014209
18923481 0 11632 1 0 0
18924845 0 11632 0 51178081 1111859273
18924847 0 11634 1 0 0
18925393 0 11634 0 51178081 1116047497
18925395 0 11636 1 0 0
18925965 0 11636 0 51178081 1119127688
18925967 0 11638 1 0 0
18926663 0 11638 0 51178081 1376913768
18926665 0 11640 1 0 0
18927765 0 11640 0 51178082 1112613220
18927767 0 11642 1 0 0
18929071 0 11642 0 51178082 1145413793
18929073 0 11644 1 0 0
18929331 0 11644 0 51178082 1146462244
18929333 0 11646 1 0 0
18931241 0 11646 0 51178249 1151734016
18931243 0 11646 1 0 0
18931939 0 11646 0 51178249 1417818402
18931941 0 11648 1 0 0
18939165 0 11648 0 51178275 344099105
18939167 0 11650 1 0 0
18939729 0 11650 0 51178304 2283057472
18939731 0 11650 1 0 0
18940231 0 11650 0 51178304 2316611908
18940233 0 11652 1 0 0
18942193 0 11652 0 51178506 146049349
18942195 0 11654 1 0 0
18942491 0 11654 0 51178506 146052170
18942493 0 11656 1 0 0
18943371 0 11656 0 51178506 341084299
18943373 0 11658 1 0 0
18944925 0 11658 0 51178506 1252069643
18944927 0 11660 1 0 0
18946955 0 11660 0 51178530 45388874
18946957 0 11662 1 0 0
18953427 0 11662 0 51192362 348259563
18953429 0 11664 1 0 0
18955605 0 11664 0 51192362 2293510369
18955607 0 11666 1 0 0
18956395 0 11666 0 51192386 2283115756
18956397 0 11668 1 0 0
18961483 0 11668 0 51192418 374384775
18961485 0 11670 1 0 0
18968231 0 11670 0 51192842 348361803
18968233 0 11672 1 0 0
18975123 0 11672 0 51192930 371430721
18975125 0 11674 1 0 0
18979815 0 11674 0 51193610 2220204172
18979817 0 11676 1 0 0
18982565 0 11676 0 51193696 2525008192
18982567 0 11676 1 0 0
18983253 0 11676 0 51193697 42308930
18983255 0 11678 1 0 0
18984033 0 11678 0 51193698 72394891
18984035 0 11680 1 0 0
18984527 0 11680 0 51193698 2186649730
18984529 0 11682 1 0 0
18984833 0 11682 0 51193698 2219872616
18984835 0 11684 1 0 0
18985109 0 11684 0 51193698 2219876491
18985111 0 11686 1 0 0
18988095 0 11686 0 51194633 1151570188
18988097 0 11688 1 0 0
18994125 0 11688 0 51194634 2384605445
18994127 0 11690 1 0 0
18996319 0 11690 0 51194656 2393244933
18996321 0 11692 1 0 0
18997429 0 11692 0 51194656 2495652007
18997431 0 11694 1 0 0
18999827 0 11694 0 51194658 2384856325
18999829 0 11696 1 0 0
19003295 0 11696 0 51194664 2495844609
19003297 0 11698 1 0 0
19003561 0 11698 0 51194666 46210372
19003563 0 11700 1 0 0
19005113 0 11700 0 51194666 2283024455
19005115 0 11702 1 0 0
19005257 0 11702 0 51194666 2283024610
19005259 0 11704 1 0 0
19005561 0 11704 0 51194666 2283151431
19005563 0 11706 1 0 0
19009355 0 11706 0 51194689 1153470698
19009357 0 11708 1 0 0
19011975 0 11708 0 51194889 245437707
19011977 0 11710 1 0 0
19015083 0 11710 0 51194889 1411752071
19015085 0 11712 1 0 0
19018283 0 11712 0 51194912 2488312167
19018285 0 11714 1 0 0
19019231 0 11714 0 51194914 45159658
19019233 0 11716 1 0 0
19020169 0 11716 0 51194920 2283118919
19020171 0 11718 1 0 0
19021623 0 11718 0 51194920 2490732801
19021625 0 11720 1 0 0
19022539 0 11720 0 51194920 2524054794
19022541 0 11722 1 0 0
19031417 0 11722 0 51200546 1451405351
19031419 0 11724 1 0 0
19048917 0 11724 0 51200602 146842853
19048919 0 11726 1 0 0
19051003 0 11726 0 51200602 1312862469
19051005 0 11728 1 0 0
19055579 0 11728 0 51201034 376834341
19055581 0 11730 1 0 0
19056491 0 11730 0 51201034 1445179653
19056493 0 11732 1 0 0
19060255 0 11732 0 51201082 1153474731
19060257 0 11734 1 0 0
19060491 0 11734 0 51201082 1153598731
19060493 0 11736 1 0 0
19062143 0 11736 0 51201083 78906537
19062145 0 11738 1 0 0
19062729 0 11738 0 51201097 1152626728
19062731 0 11740 1 0 0
19063081 0 11740 0 51201099 74810629
19063083 0 11742 1 0 0
19063341 0 11742 0 51201099 78683304
19063343 0 11744 1 0 0
19065991 0 11744 0 51201114 74843429
19065993 0 11746 1 0 0
19066373 0 11746 0 51201114 79733989
19066375 0 11748 1 0 0
19069827 0 11748 0 51201114 1242837218
19069829 0 11750 1 0 0
19070779 0 11750 0 51201114 1254360290
19070781 0 11752 1 0 0
19071447 0 11752 0 51201801 314840418
19071449 0 11754 1 0 0
19072335 0 11754 0 51201803 176530562
19072337 0 11756 1 0 0
19073443 0 11756 0 51201824 2462097765
19073445 0 11758 1 0 0
19073853 0 11758 0 51201824 2525016357
19073855 0 11760 1 0 0
19075573 0 11760 0 51201832 2517905700
19075575 0 11762 1 0 0
19077255 0 11762 0 51201864 2323689611
19077257 0 11764 1 0 0
19082775 0 11764 0 51201881 46434565
19082777 0 11766 1 0 0
19082943 0 11766 0 51201881 46437634
19082945 0 11768 1 0 0
19085909 0 11768 0 51202057 246493353
19085911 0 11770 1 0 0
19086643 0 11770 0 51202057 1152626825
19086645 0 11772 1 0 0
19088533 0 11772 0 51202059 136553829
19088535 0 11774 1 0 0
19089627 0 11774 0 51202059 246486308
19089629 0 11776 1 0 0
19090663 0 11776 0 51202080 2393936905
19090665 0 11776 1 0 0
19091081 0 11776 0 51202080 2393944233
19091083 0 11778 1 0 0
19091223 0 11778 0 51202080 2393944357
19091225 0 11780 1 0 0
19093273 0 11780 0 51202083 304252263
19093275 0 11782 1 0 0
