=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.20 18:57:10 =~=~=~=~=~=~=~=~=~=~=~=
Time Done Counter ack_out a_out_2 a_out_1 a_out_0
39127301 0 14616 0 0 856247353 43422987
39127303 0 14618 1 0 0 0
39129615 0 14618 0 0 856247353 445809931
39129617 0 14620 1 0 0 0
39131357 0 14620 0 0 856247369 437529607
39131359 0 14620 1 0 0 0
39137891 0 14620 0 0 856247611 269657092
39137893 0 14620 1 0 0 0
39138825 0 14620 0 0 856247625 1111859591
39138827 0 14622 1 0 0 0
39139771 0 14622 0 0 856247627 37983499
39139773 0 14624 1 0 0 0
39141135 0 14624 0 0 856247627 141601960
39141137 0 14626 1 0 0 0
39141375 0 14626 0 0 856247627 175156232
39141377 0 14626 1 0 0 0
39141763 0 14626 0 0 856247627 175473924
39141765 0 14628 1 0 0 0
39142383 0 14628 0 0 856247627 272991399
39142385 0 14630 1 0 0 0
39143347 0 14630 0 0 856247641 269660167
39143349 0 14630 1 0 0 0
39143403 0 14630 0 0 856247641 269660169
39143405 0 14630 1 0 0 0
39144221 0 14630 0 0 856247641 1346416935
39144223 0 14632 1 0 0 0
39144503 0 14632 0 0 856247641 1354797289
39144505 0 14634 1 0 0 0
39149197 0 14634 0 0 856252769 3399918728
39149199 0 14636 1 0 0 0
39155031 0 14636 0 0 856253794 2188517801
39155033 0 14638 1 0 0 0
39156409 0 14638 0 0 856253794 2591170601
39156411 0 14640 1 0 0 0
39156847 0 14640 0 0 856254473 443887785
39156849 0 14642 1 0 0 0
39161419 0 14642 0 0 856254499 1118016905
39161421 0 14644 1 0 0 0
39162513 0 14644 0 0 856254561 437589225
39162515 0 14646 1 0 0 0
39162989 0 14646 0 0 856254561 443876521
39162991 0 14648 1 0 0 0
39170305 0 14648 0 0 856255777 3535836426
39170307 0 14650 1 0 0 0
39170933 0 14650 0 0 856255778 2421207335
39170935 0 14652 1 0 0 0
39172701 0 14652 0 0 856255801 1120215177
39172703 0 14654 1 0 0 0
39174439 0 14654 0 0 856255803 269624490
39174441 0 14656 1 0 0 0
39178719 0 14656 0 0 856260937 446966951
39178721 0 14658 1 0 0 0
39192979 0 14658 0 0 856262691 1381018858
39192981 0 14660 1 0 0 0
39193913 0 14660 0 0 856262745 1117920557
39193915 0 14662 1 0 0 0
39194385 0 14662 0 0 856262745 3356665258
39194387 0 14664 1 0 0 0
39199909 0 14664 0 0 856262761 3356861610
39199911 0 14666 1 0 0 0
39207399 0 14666 0 0 856263227 1112812836
39207401 0 14668 1 0 0 0
39208397 0 14668 0 0 856263227 1217437867
39208399 0 14670 1 0 0 0
39208725 0 14670 0 0 856263227 1448346916
39208727 0 14672 1 0 0 0
39209153 0 14672 0 0 856263227 1452410024
39209155 0 14674 1 0 0 0
39210543 0 14674 0 0 856263273 307506215
39210545 0 14676 1 0 0 0
39227339 0 14676 0 0 856270945 3365967147
39227341 0 14678 1 0 0 0
39229787 0 14678 0 0 856271417 370414985
39229789 0 14680 1 0 0 0
39238621 0 14680 0 0 856271650 180684009
39238623 0 14682 1 0 0 0
39244725 0 14682 0 0 856271689 1117920648
39244727 0 14684 1 0 0 0
39247475 0 14684 0 0 856271691 168959304
39247477 0 14686 1 0 0 0
39251321 0 14686 0 0 856696923 1148365193
39251323 0 14688 1 0 0 0
39266035 0 14688 0 0 856697706 2387682696
39266037 0 14690 1 0 0 0
39269725 0 14690 0 0 856697931 1347496171
39269727 0 14692 1 0 0 0
39292977 0 14692 0 0 856706393 3267663114
39292979 0 14694 1 0 0 0
39293555 0 14694 0 0 856744283 1150460236
39293557 0 14696 1 0 0 0
39298401 0 14696 0 0 856746856 2316577161
39298403 0 14698 1 0 0 0
39301859 0 14698 0 0 856760619 1153707242
39301861 0 14700 1 0 0 0
39306089 0 14700 0 0 856760674 2222104941
39306091 0 14702 1 0 0 0
39306603 0 14702 0 0 856760680 2395221162
39306605 0 14704 1 0 0 0
39312323 0 14704 0 0 856763240 2387871114
39312325 0 14706 1 0 0 0
39312817 0 14706 0 0 856763240 2395210922
39312819 0 14708 1 0 0 0
39314079 0 14708 0 0 856763241 1149279626
39314081 0 14710 1 0 0 0
39317347 0 14710 0 0 856763241 3301082378
39317349 0 14712 1 0 0 0
39317851 0 14712 0 0 856763241 3301180586
39317853 0 14714 1 0 0 0
39329727 0 14714 0 0 856768872 2428740965
39329729 0 14716 1 0 0 0
39337225 0 14716 0 0 856771624 2417401131
39337227 0 14718 1 0 0 0
39339583 0 14718 0 0 856771656 2591072613
39339585 0 14720 1 0 0 0
39339823 0 14720 0 0 856771656 2591075589
39339825 0 14722 1 0 0 0
39342097 0 14722 0 0 856771912 2322640140
39342099 0 14724 1 0 0 0
39344197 0 14724 0 0 856771915 74493096
39344199 0 14726 1 0 0 0
39360177 0 14726 0 0 856778080 2591327498
39360179 0 14728 1 0 0 0
39361365 0 14728 0 0 856778082 2591072329
39361367 0 14730 1 0 0 0
39361609 0 14730 0 0 856778082 2591105065
39361611 0 14732 1 0 0 0
39361981 0 14732 0 0 856778082 2591328513
39361983 0 14734 1 0 0 0
39366469 0 14734 0 0 856778848 2589230407
39366471 0 14736 1 0 0 0
39366901 0 14736 0 0 856778848 2591327402
39366903 0 14738 1 0 0 0
39367125 0 14738 0 0 856778848 2591360169
39367127 0 14740 1 0 0 0
39370325 0 14740 0 0 856780074 2188452233
39370327 0 14742 1 0 0 0
39371741 0 14742 0 0 856785195 1452509512
39371743 0 14744 1 0 0 0
39387587 0 14744 0 0 856787048 2387936555
39387589 0 14746 1 0 0 0
39392803 0 14746 0 0 856787561 1116965224
39392805 0 14748 1 0 0 0
39393859 0 14748 0 0 856787561 3391358313
39393861 0 14750 1 0 0 0
39399809 0 14750 0 0 856795232 2383746347
39399811 0 14752 1 0 0 0
39400587 0 14752 0 0 856795232 2387936555
39400589 0 14754 1 0 0 0
39402945 0 14754 0 0 856795744 2322902273
39402947 0 14756 1 0 0 0
39404557 0 14756 0 0 856795745 3391390987
39404559 0 14758 1 0 0 0
39405869 0 14758 0 0 856795976 2316577159
39405871 0 14760 1 0 0 0
39408745 0 14760 0 0 856795979 169093191
39408747 0 14762 1 0 0 0
39409021 0 14762 0 0 856795979 169155656
39409023 0 14764 1 0 0 0
39411919 0 14764 0 0 857744482 2220205293
39411921 0 14766 1 0 0 0
39418101 0 14766 0 0 857744736 2524064169
39418103 0 14768 1 0 0 0
39421779 0 14768 0 0 857746208 2455153031
39421781 0 14770 1 0 0 0
39428071 0 14770 0 0 857746281 1313157193
39428073 0 14772 1 0 0 0
39429411 0 14772 0 0 857746281 1380260940
39429413 0 14774 1 0 0 0
39432471 0 14774 0 0 857746282 2291314759
39432473 0 14776 1 0 0 0
39440299 0 14776 0 0 857746491 1150462091
39440301 0 14778 1 0 0 0
39440539 0 14778 0 0 857746491 1217570891
39440541 0 14780 1 0 0 0
39446847 0 14780 0 0 857746745 1153765385
39446849 0 14780 1 0 0 0
39447089 0 14780 0 0 857746745 1153765737
39447091 0 14782 1 0 0 0
39447361 0 14782 0 0 857746746 2220134411
39447363 0 14782 1 0 0 0
39459093 0 14782 0 0 857754474 2282926375
39459095 0 14784 1 0 0 0
39459353 0 14784 0 0 857754474 2291314727
39459355 0 14786 1 0 0 0
39462939 0 14786 0 0 857754635 1319251237
39462941 0 14788 1 0 0 0
39463405 0 14788 0 0 857754683 1112845450
39463407 0 14790 1 0 0 0
39466249 0 14790 0 0 857754683 1452442762
39466251 0 14792 1 0 0 0
39466339 0 14792 0 0 857754683 1452451969
39466341 0 14794 1 0 0 0
39467123 0 14794 0 0 857754699 1111856138
39467125 0 14794 1 0 0 0
39468179 0 14794 0 0 857754699 1209373930
39468181 0 14796 1 0 0 0
39471085 0 14796 0 0 857754938 2282925356
39471087 0 14798 1 0 0 0
39482007 0 14798 0 0 857779050 2383546761
39482009 0 14800 1 0 0 0
39482365 0 14800 0 0 857779050 2386634113
39482367 0 14802 1 0 0 0
39483597 0 14802 0 0 857779211 1215605834
39483599 0 14804 1 0 0 0
39487903 0 14804 0 0 857817376 2328145319
39487905 0 14806 1 0 0 0
39488673 0 14806 0 0 857817376 2526254092
39488675 0 14806 1 0 0 0
39502277 0 14806 0 0 857820216 2283181355
39502279 0 14808 1 0 0 0
39504603 0 14808 0 0 857820425 1153667433
39504605 0 14810 1 0 0 0
39506917 0 14810 0 0 857820473 1120185474
39506919 0 14812 1 0 0 0
39508803 0 14812 0 0 857820488 2322957700
39508805 0 14814 1 0 0 0
39511483 0 14814 0 0 857825571 1388385514
39511485 0 14816 1 0 0 0
39515727 0 14816 0 0 857825633 1380362311
39515729 0 14818 1 0 0 0
39522069 0 14818 0 0 857825851 1120179524
39522071 0 14820 1 0 0 0
39522749 0 14820 0 0 857825851 1220842817
39522751 0 14822 1 0 0 0
39523973 0 14822 0 0 857825889 1376921837
39523975 0 14824 1 0 0 0
39525909 0 14824 0 0 857825889 3265696772
39525911 0 14824 1 0 0 0
39526003 0 14824 0 0 857825889 3265696777
39526005 0 14824 1 0 0 0
39535483 0 14824 0 0 857826401 3299247273
39535485 0 14826 1 0 0 0
39535709 0 14826 0 0 857826401 3299247273
39535711 0 14826 1 0 0 0
39540311 0 14826 0 0 857826571 1388447754
39540313 0 14826 1 0 0 0
39543387 0 14826 0 0 857826658 2188511657
39543389 0 14828 1 0 0 0
39543721 0 14828 0 0 857826658 2289338785
39543723 0 14830 1 0 0 0
39544331 0 14830 0 0 857828617 3368323242
39544333 0 14832 1 0 0 0
39549067 0 14832 0 0 857828641 3265336620
39549069 0 14834 1 0 0 0
39549967 0 14834 0 0 857828641 3535868970
39549969 0 14836 1 0 0 0
39550493 0 14836 0 0 857828642 2186359079
39550495 0 14838 1 0 0 0
39550735 0 14838 0 0 857828642 2186578311
39550737 0 14840 1 0 0 0
39551371 0 14840 0 0 857828664 2283050378
39551373 0 14842 1 0 0 0
39551653 0 14842 0 0 857828664 2283083052
39551655 0 14844 1 0 0 0
39551709 0 14844 0 0 857828664 2294584641
39551711 0 14846 1 0 0 0
39553479 0 14846 0 0 857833760 2393287973
39553481 0 14848 1 0 0 0
39555333 0 14848 0 0 857833763 1318422698
39555335 0 14850 1 0 0 0
39558823 0 14850 0 0 857833787 1452419234
39558825 0 14852 1 0 0 0
39559111 0 14852 0 0 857833787 1452451908
39559113 0 14854 1 0 0 0
39561799 0 14854 0 0 857833832 2325057863
39561801 0 14856 1 0 0 0
39564011 0 14856 0 0 857833833 3292898474
39564013 0 14858 1 0 0 0
39565111 0 14858 0 0 857833834 2324762983
39565113 0 14860 1 0 0 0
39565403 0 14860 0 0 857833834 2325057607
39565405 0 14862 1 0 0 0
39566243 0 14862 0 0 857833834 2386928709
39566245 0 14864 1 0 0 0
39567467 0 14864 0 0 857834018 2186587559
39567469 0 14866 1 0 0 0
39572373 0 14866 0 0 857834042 2282923373
39572375 0 14868 1 0 0 0
39574537 0 14868 0 0 857834043 1444030633
39574539 0 14870 1 0 0 0
39575877 0 14870 0 0 857834043 1452442948
39575879 0 14872 1 0 0 0
39576761 0 14872 0 0 857834057 1117920621
39576763 0 14874 1 0 0 0
39580695 0 14874 0 0 857834089 1380261217
39580697 0 14876 1 0 0 0
39593123 0 14876 0 0 857834571 1146455274
39593125 0 14878 1 0 0 0
39593541 0 14878 0 0 857834571 1151577125
39593543 0 14880 1 0 0 0
39597707 0 14880 0 0 857834763 1319110955
39597709 0 14880 1 0 0 0
39597963 0 14880 0 0 857834763 1319242027
39597965 0 14882 1 0 0 0
39598695 0 14882 0 0 857834827 1111730251
39598697 0 14884 1 0 0 0
39598913 0 14884 0 0 857834827 1111858250
39598915 0 14886 1 0 0 0
39599297 0 14886 0 0 857834827 1117855076
39599299 0 14888 1 0 0 0
39600151 0 14888 0 0 857834827 1118013451
39600153 0 14888 1 0 0 0
39600461 0 14888 0 0 857834827 1218677089
39600463 0 14890 1 0 0 0
39600899 0 14890 0 0 857834858 2185305387
39600901 0 14892 1 0 0 0
39603665 0 14892 0 0 857841977 1153739914
39603667 0 14894 1 0 0 0
39603899 0 14894 0 0 857841977 1153739914
39603901 0 14894 1 0 0 0
39610061 0 14894 0 0 857842017 3292898314
39610063 0 14894 1 0 0 0
39613131 0 14894 0 0 857842233 1444030857
39613133 0 14896 1 0 0 0
39615137 0 14896 0 0 857842249 3259340108
39615139 0 14898 1 0 0 0
39615375 0 14898 0 0 857842249 3356857676
39615377 0 14900 1 0 0 0
39618469 0 14900 0 0 857842273 3356665867
39618471 0 14900 1 0 0 0
39621129 0 14900 0 0 857842785 3298985259
39621131 0 14902 1 0 0 0
39622501 0 14902 0 0 857842785 3591545866
39622503 0 14902 1 0 0 0
39622775 0 14902 0 0 857843040 2392982827
39622777 0 14904 1 0 0 0
39623719 0 14904 0 0 857843040 2524063785
39623721 0 14906 1 0 0 0
39625353 0 14906 0 0 857844489 1319242121
39625355 0 14908 1 0 0 0
39625765 0 14908 0 0 857844489 3301216581
39625767 0 14910 1 0 0 0
39626025 0 14910 0 0 857844489 3368323397
39626027 0 14912 1 0 0 0
39629077 0 14912 0 0 857844513 3265431852
39629079 0 14914 1 0 0 0
39630847 0 14914 0 0 857844552 2316442956
39630849 0 14916 1 0 0 0
39632661 0 14916 0 0 857844553 1111825484
39632663 0 14918 1 0 0 0
39637789 0 14918 0 0 858006634 80026795
39637791 0 14920 1 0 0 0
39642037 0 14920 0 0 858006890 2384605451
39642039 0 14922 1 0 0 0
39646137 0 14922 0 0 858007592 2594315275
39646139 0 14922 1 0 0 0
39647439 0 14922 0 0 858007656 2387947659
39647441 0 14924 1 0 0 0
39647845 0 14924 0 0 858008104 2428640683
39647847 0 14926 1 0 0 0
39648127 0 14926 0 0 858008104 2524066061
39648129 0 14928 1 0 0 0
39650197 0 14928 0 0 858008168 2428640427
39650199 0 14930 1 0 0 0
39652169 0 14930 0 0 858008608 2393287941
39652171 0 14932 1 0 0 0
39657335 0 14932 0 0 858008616 2594450567
39657337 0 14934 1 0 0 0
39657973 0 14934 0 0 858008617 3299250443
39657975 0 14936 1 0 0 0
39660265 0 14936 0 0 858008618 440736843
39660267 0 14938 1 0 0 0
39662301 0 14938 0 0 858008632 2522097805
39662303 0 14940 1 0 0 0
39666997 0 14940 0 0 858008866 2421524487
39666999 0 14940 1 0 0 0
39667097 0 14940 0 0 858008866 2421524492
39667099 0 14940 1 0 0 0
39667343 0 14940 0 0 858008866 2421524716
39667345 0 14942 1 0 0 0
39672029 0 14942 0 0 858008891 72683880
39672031 0 14944 1 0 0 0
39693907 0 14944 0 0 858016361 269851820
39693909 0 14946 1 0 0 0
39694369 0 14946 0 0 858016361 3259340044
39694371 0 14948 1 0 0 0
39696691 0 14948 0 0 858016777 245804293
39696693 0 14950 1 0 0 0
39700977 0 14950 0 0 858016810 437398762
39700979 0 14952 1 0 0 0
39702825 0 14952 0 0 858016825 370321677
39702827 0 14954 1 0 0 0
39708793 0 14954 0 0 858017066 46279914
39708795 0 14956 1 0 0 0
39710427 0 14956 0 0 858017066 2185601415
39710429 0 14958 1 0 0 0
39716719 0 14958 0 0 858017083 42118282
39716721 0 14960 1 0 0 0
39719023 0 14960 0 0 858017113 240463912
39719025 0 14962 1 0 0 0
39720565 0 14962 0 0 858017113 3399520524
39720567 0 14964 1 0 0 0
39725313 0 14964 0 0 858038617 3292963148
39725315 0 14966 1 0 0 0
39732243 0 14966 0 0 858040841 74886412
39732245 0 14968 1 0 0 0
39738457 0 14968 0 0 858041611 237120778
39738459 0 14970 1 0 0 0
39741105 0 14970 0 0 858041689 3292569932
39741107 0 14972 1 0 0 0
39741553 0 14972 0 0 858041689 3300954378
39741555 0 14974 1 0 0 0
39744661 0 14974 0 0 858055016 2323984523
39744663 0 14976 1 0 0 0
39748013 0 14976 0 0 858055691 72625578
39748015 0 14978 1 0 0 0
39750089 0 14978 0 0 858057320 2316446988
39750091 0 14980 1 0 0 0
39750321 0 14980 0 0 858057320 2316448011
39750323 0 14982 1 0 0 0
39751545 0 14982 0 0 858057320 2417111211
39751547 0 14984 1 0 0 0
39751803 0 14984 0 0 858057738 441780363
39751805 0 14986 1 0 0 0
39754479 0 14986 0 0 858057995 176492619
39754481 0 14988 1 0 0 0
39756101 0 14988 0 0 858058019 39127400
39756103 0 14990 1 0 0 0
39756713 0 14990 0 0 858058019 42118218
39756715 0 14992 1 0 0 0
39756957 0 14992 0 0 858058019 42118218
39756959 0 14992 1 0 0 0
39757903 0 14992 0 0 858058019 42308682
39757905 0 14994 1 0 0 0
39760117 0 14994 0 0 858058074 38081612
39760119 0 14996 1 0 0 0
39760357 0 14996 0 0 858058074 39127180
39760359 0 14998 1 0 0 0
39763905 0 14998 0 0 858087715 270772645
39763907 0 15000 1 0 0 0
39768035 0 15000 0 0 858087722 2588160071
39768037 0 15002 1 0 0 0
39771905 0 15002 0 0 858087738 2585928069
39771907 0 15004 1 0 0 0
39773533 0 15004 0 0 858087969 3265697036
39773535 0 15006 1 0 0 0
39774253 0 15006 0 0 858087969 3667957004
39774255 0 15008 1 0 0 0
39776195 0 15008 0 0 858087971 273721767
39776197 0 15010 1 0 0 0
39776439 0 15010 0 0 858087971 274114599
39776441 0 15012 1 0 0 0
39777713 0 15012 0 0 858087978 2188521741
39777715 0 15014 1 0 0 0
39780735 0 15014 0 0 858087979 269917508
39780737 0 15016 1 0 0 0
39780935 0 15016 0 0 858087979 273063233
39780937 0 15018 1 0 0 0
39781983 0 15018 0 0 858087995 39069837
39781985 0 15020 1 0 0 0
39787679 0 15020 0 0 858088458 2589198727
39787681 0 15022 1 0 0 0
39790267 0 15022 0 0 858088459 274106695
39790269 0 15024 1 0 0 0
39791107 0 15024 0 0 858088506 2586056065
39791109 0 15026 1 0 0 0
39794093 0 15026 0 0 858088714 2586062983
39794095 0 15028 1 0 0 0
39794439 0 15028 0 0 858088714 2591164684
39794441 0 15030 1 0 0 0
39796381 0 15030 0 0 858089481 443887685
39796383 0 15032 1 0 0 0
39797019 0 15032 0 0 858089483 72591501
39797021 0 15034 1 0 0 0
39798387 0 15034 0 0 858089504 2594217132
39798389 0 15036 1 0 0 0
39798705 0 15036 0 0 858089504 2594411905
39798707 0 15038 1 0 0 0
39799611 0 15038 0 0 858089512 2584878474
39799613 0 15040 1 0 0 0
39812105 0 15040 0 0 858090794 2188511624
39812107 0 15042 1 0 0 0
39813297 0 15042 0 0 858090795 41027850
39813299 0 15044 1 0 0 0
39816473 0 15044 0 0 858090810 2219876492
39816475 0 15046 1 0 0 0
39822477 0 15046 0 0 858095905 3598879146
39822479 0 15048 1 0 0 0
39824895 0 15048 0 0 858095906 2585960807
39824897 0 15050 1 0 0 0
39829295 0 15050 0 0 858095914 2588159047
39829297 0 15052 1 0 0 0
39831877 0 15052 0 0 858095930 2585928037
39831879 0 15054 1 0 0 0
39835141 0 15054 0 0 858095961 3292963141
39835143 0 15056 1 0 0 0
39837319 0 15056 0 0 858095962 170010861
39837321 0 15058 1 0 0 0
39838345 0 15058 0 0 858095976 2324009287
39838347 0 15060 1 0 0 0
39839671 0 15060 0 0 858095977 3297087813
39839673 0 15062 1 0 0 0
39847371 0 15062 0 0 858096162 2387652008
39847373 0 15064 1 0 0 0
39850627 0 15064 0 0 858096170 370285901
39850629 0 15066 1 0 0 0
39852293 0 15066 0 0 858096170 2185506215
39852295 0 15068 1 0 0 0
39856429 0 15068 0 0 858096217 3259410693
39856431 0 15070 1 0 0 0
39859185 0 15070 0 0 858096234 2386603269
39859187 0 15072 1 0 0 0
39863451 0 15072 0 0 858096650 374573389
39863453 0 15074 1 0 0 0
39865473 0 15074 0 0 858096650 2317626791
39865475 0 15076 1 0 0 0
39866617 0 15076 0 0 858096698 2219876363
39866619 0 15076 1 0 0 0
39866665 0 15076 0 0 858096698 2219876365
39866667 0 15076 1 0 0 0
39867325 0 15076 0 0 858096698 2584911947
39867327 0 15078 1 0 0 0
39868169 0 15078 0 0 858096698 2585963777
39868171 0 15080 1 0 0 0
39870895 0 15080 0 0 858096730 170302785
39870897 0 15082 1 0 0 0
39872439 0 15082 0 0 858096746 169155659
39872441 0 15084 1 0 0 0
39873491 0 15084 0 0 858096746 2316577863
39873493 0 15086 1 0 0 0
39874809 0 15086 0 0 858096905 245795083
39874811 0 15088 1 0 0 0
39875051 0 15088 0 0 858096905 446957927
39875053 0 15090 1 0 0 0
39876525 0 15090 0 0 858096906 2384601515
39876527 0 15092 1 0 0 0
39879725 0 15092 0 0 858096985 44473416
39879727 0 15094 1 0 0 0
39880103 0 15094 0 0 858096985 245795073
39880105 0 15096 1 0 0 0
39880911 0 15096 0 0 858096986 38185031
39880913 0 15098 1 0 0 0
39881161 0 15098 0 0 858097001 42305863
39881163 0 15100 1 0 0 0
39881587 0 15100 0 0 858097001 42310978
39881589 0 15102 1 0 0 0
39882005 0 15102 0 0 858097002 37988427
39882007 0 15104 1 0 0 0
39883703 0 15104 0 0 858097696 2387652010
39883705 0 15106 1 0 0 0
39885403 0 15106 0 0 858097696 2594221223
39885405 0 15108 1 0 0 0
39888687 0 15108 0 0 858097753 44211277
39888689 0 15110 1 0 0 0
39890375 0 15110 0 0 858097768 2383555754
39890377 0 15112 1 0 0 0
39894749 0 15112 0 0 858098185 374606247
39894751 0 15114 1 0 0 0
39896441 0 15114 0 0 858098208 2323688871
39896443 0 15116 1 0 0 0
39902847 0 15116 0 0 858098233 42380357
39902849 0 15118 1 0 0 0
39906195 0 15118 0 0 858098281 39061863
39906197 0 15120 1 0 0 0
39915311 0 15120 0 0 858104106 376572298
39915313 0 15122 1 0 0 0
39919907 0 15122 0 0 858104354 374385031
39919909 0 15124 1 0 0 0
39924065 0 15124 0 0 858104362 46472331
39924067 0 15126 1 0 0 0
39926549 0 15126 0 0 858104363 269848903
39926551 0 15128 1 0 0 0
39926935 0 15128 0 0 858104363 272997697
39926937 0 15130 1 0 0 0
39930735 0 15130 0 0 858104842 180689995
39930737 0 15132 1 0 0 0
39934205 0 15132 0 0 858104843 274041159
39934207 0 15134 1 0 0 0
39936211 0 15134 0 0 858105098 371334476
39936213 0 15136 1 0 0 0
39939249 0 15136 0 0 858105867 74781029
39939251 0 15138 1 0 0 0
39945989 0 15138 0 0 858106377 374606215
39945991 0 15140 1 0 0 0
39949421 0 15140 0 0 858106408 2428640299
39949423 0 15142 1 0 0 0
39954893 0 15142 0 0 858106425 370414668
39954895 0 15144 1 0 0 0
39957603 0 15144 0 0 858268747 1347498219
39957605 0 15146 1 0 0 0
39962315 0 15146 0 0 858268769 3525743883
39962317 0 15148 1 0 0 0
39967991 0 15148 0 0 858269018 136750316
39967993 0 15150 1 0 0 0
39969161 0 15150 0 0 858269019 1215606856
39969163 0 15152 1 0 0 0
39970019 0 15152 0 0 858269019 1310994569
39970021 0 15154 1 0 0 0
39977455 0 15154 0 0 858270497 3659837701
39977457 0 15156 1 0 0 0
39981827 0 15156 0 0 858270505 3301183913
39981829 0 15158 1 0 0 0
39990953 0 15158 0 0 858271017 3535868171
39990955 0 15160 1 0 0 0
