Time Done Counter ack_out a_out_2 a_out_1 a_out_0
81994309 0 38268 0 0 1369522720 1320589705
81994311 0 38270 1 0 0 0
81997197 0 38270 0 0 1369522760 1215699309
81997199 0 38272 1 0 0 0
81998389 0 38272 0 0 1369522792 1318459531
81998391 0 38274 1 0 0 0
82006473 0 38274 0 0 1369525257 2289478946
82006475 0 38276 1 0 0 0
82006917 0 38276 0 0 1369525257 2523992365
82006919 0 38278 1 0 0 0
82008951 0 38278 0 0 1369525266 1114025184
82008953 0 38278 1 0 0 0
82009623 0 38278 0 0 1369525266 1313244363
82009625 0 38280 1 0 0 0
82011063 0 38280 0 0 1369525280 1320356141
82011065 0 38282 1 0 0 0
82011171 0 38282 0 0 1369525280 1320585510
82011173 0 38284 1 0 0 0
82011417 0 38284 0 0 1369525280 1320585510
82011419 0 38284 1 0 0 0
82013475 0 38284 0 0 1369525280 2394096928
82013477 0 38284 1 0 0 0
82013711 0 38284 0 0 1369525280 2394096941
82013713 0 38286 1 0 0 0
82013881 0 38286 0 0 1369525280 2394326217
82013883 0 38288 1 0 0 0
82014063 0 38288 0 0 1369525280 2394326310
82014065 0 38290 1 0 0 0
82014331 0 38290 0 0 1369525280 2526229543
82014333 0 38292 1 0 0 0
82014923 0 38292 0 0 1369525281 2192645421
82014925 0 38294 1 0 0 0
82014975 0 38294 0 0 1369525281 2193005858
82014977 0 38296 1 0 0 0
82015409 0 38296 0 0 1369525282 1113660781
82015411 0 38298 1 0 0 0
82015541 0 38298 0 0 1369525282 1113664736
82015543 0 38298 1 0 0 0
82016487 0 38298 0 0 1369525282 1449204781
82016489 0 38300 1 0 0 0
82016775 0 38300 0 0 1369525296 1320585353
82016777 0 38302 1 0 0 0
82018931 0 38302 0 0 1369525513 2226360713
82018933 0 38304 1 0 0 0
82020463 0 38304 0 0 1369525513 2523992457
82020465 0 38306 1 0 0 0
82021157 0 38306 0 0 1369525514 1220774246
82021159 0 38308 1 0 0 0
82022725 0 38308 0 0 1369525521 2518028583
82022727 0 38310 1 0 0 0
82023077 0 38310 0 0 1369525521 2524316964
82023079 0 38312 1 0 0 0
82024873 0 38312 0 0 1369525536 1320229257
82024875 0 38314 1 0 0 0
82027747 0 38314 0 0 1369525538 1113664748
82027749 0 38316 1 0 0 0
82027967 0 38316 0 0 1369525538 1119951207
82027969 0 38318 1 0 0 0
82028937 0 38318 0 0 1369525538 1321282598
82028939 0 38320 1 0 0 0
82031117 0 38320 0 0 1369525552 2518028583
82031119 0 38322 1 0 0 0
82032253 0 38322 0 0 1369525554 1153667115
82032255 0 38324 1 0 0 0
82032713 0 38324 0 0 1369525576 1215695206
82032715 0 38326 1 0 0 0
82033203 0 38326 0 0 1369525576 1219725702
82033205 0 38328 1 0 0 0
82035461 0 38328 0 0 1369530913 2193962217
82035463 0 38330 1 0 0 0
82037525 0 38330 0 0 1369530914 2190685420
82037527 0 38332 1 0 0 0
82039853 0 38332 0 0 1369530930 1111924044
82039855 0 38334 1 0 0 0
82043305 0 38334 0 0 1369530931 1120181572
82043307 0 38336 1 0 0 0
82050127 0 38336 0 0 1369530978 1209440583
82050129 0 38338 1 0 0 0
82050299 0 38338 0 0 1369530978 1209440583
82050301 0 38338 1 0 0 0
82050741 0 38338 0 0 1369530978 1276553444
82050743 0 38340 1 0 0 0
82060349 0 38340 0 0 1369531411 1284900074
82060351 0 38342 1 0 0 0
82064841 0 38342 0 0 1369532171 1287948426
82064843 0 38344 1 0 0 0
82067101 0 38344 0 0 1369532179 1116870988
82067103 0 38346 1 0 0 0
82067641 0 38346 0 0 1369532179 1120180352
82067643 0 38346 1 0 0 0
82067825 0 38346 0 0 1369532179 1120180362
82067827 0 38348 1 0 0 0
82069545 0 38348 0 0 1369532195 1120176330
82069547 0 38350 1 0 0 0
82069791 0 38350 0 0 1369532195 1120180298
82069793 0 38352 1 0 0 0
82070897 0 38352 0 0 1369532258 2185438285
82070899 0 38354 1 0 0 0
82074767 0 38354 0 0 1369533706 1220774214
82074769 0 38356 1 0 0 0
82076535 0 38356 0 0 1369533706 2289436966
82076537 0 38358 1 0 0 0
82077455 0 38358 0 0 1369533713 2193761514
82077457 0 38360 1 0 0 0
82078741 0 38360 0 0 1369533713 3267664010
82078743 0 38362 1 0 0 0
82081013 0 38362 0 0 1369533714 1287980260
82081015 0 38364 1 0 0 0
82082589 0 38364 0 0 1369533714 2353300871
82082591 0 38366 1 0 0 0
82082831 0 38366 0 0 1369533714 2353399079
82082833 0 38368 1 0 0 0
82085921 0 38368 0 0 1369533746 1120012522
82085923 0 38370 1 0 0 0
82086935 0 38370 0 0 1369533746 2188511532
82086937 0 38372 1 0 0 0
82089379 0 38372 0 0 1369539105 3266750665
82089381 0 38374 1 0 0 0
82094005 0 38374 0 0 1369539145 2192710989
82094007 0 38376 1 0 0 0
82094507 0 38376 0 0 1369539145 2484219104
82094509 0 38376 1 0 0 0
82103999 0 38376 0 0 1369539594 2360417581
82104001 0 38378 1 0 0 0
82105703 0 38378 0 0 1369539601 3558250795
82105705 0 38380 1 0 0 0
82109603 0 38380 0 0 1369539659 1410575430
82109605 0 38382 1 0 0 0
82115853 0 38382 0 0 1369540370 2187470189
82115855 0 38384 1 0 0 0
82117057 0 38384 0 0 1369540371 1111796938
82117059 0 38386 1 0 0 0
82119955 0 38386 0 0 1369540371 1452415018
82119957 0 38388 1 0 0 0
82122539 0 38388 0 0 1369540456 2350190953
82122541 0 38390 1 0 0 0
82123223 0 38390 0 0 1369540458 2187463017
82123225 0 38392 1 0 0 0
82131803 0 38392 0 0 1369547314 1444027724
82131805 0 38394 1 0 0 0
82135353 0 38394 0 0 1369547337 3259377867
82135355 0 38396 1 0 0 0
82135855 0 38396 0 0 1369547337 3356895435
82135857 0 38398 1 0 0 0
82149111 0 38398 0 0 1369547786 1449466944
82149113 0 38398 1 0 0 0
82149523 0 38398 0 0 1369547793 3591775434
82149525 0 38400 1 0 0 0
82150843 0 38400 0 0 1369547848 1286675850
82150845 0 38402 1 0 0 0
82153733 0 38402 0 0 1369547874 1147471083
82153735 0 38404 1 0 0 0
82155373 0 38404 0 0 1369548561 2517771658
82155375 0 38406 1 0 0 0
82157033 0 38406 0 0 1369548640 1447240778
82157035 0 38408 1 0 0 0
82157543 0 38408 0 0 1369548640 1449461897
82157545 0 38410 1 0 0 0
82158585 0 38410 0 0 1369548640 2350190953
82158587 0 38412 1 0 0 0
82158985 0 38412 0 0 1369548640 2517831968
82158987 0 38412 1 0 0 0
82160311 0 38412 0 0 1369548640 2523015209
82160313 0 38414 1 0 0 0
82160711 0 38414 0 0 1369548641 2517962825
82160713 0 38416 1 0 0 0
82164023 0 38416 0 0 1369549577 3368323274
82164025 0 38418 1 0 0 0
82165607 0 38418 0 0 1369549585 2193761514
82165609 0 38420 1 0 0 0
82166805 0 38420 0 0 1369549585 3259376842
82166807 0 38422 1 0 0 0
82169863 0 38422 0 0 1369549600 2395276489
82169865 0 38424 1 0 0 0
82170179 0 38424 0 0 1369549600 2489615751
82170181 0 38426 1 0 0 0
82171979 0 38426 0 0 1369549601 3267659978
82171981 0 38428 1 0 0 0
82173067 0 38428 0 0 1369549616 1313219658
82173069 0 38430 1 0 0 0
82174235 0 38430 0 0 1369549616 2395087914
82174237 0 38432 1 0 0 0
82175113 0 38432 0 0 1369549616 2495909927
82175115 0 38434 1 0 0 0
82175563 0 38434 0 0 1369549640 1279335818
82175565 0 38436 1 0 0 0
82178487 0 38436 0 0 1369549641 3356887242
82178489 0 38438 1 0 0 0
82183509 0 38438 0 0 1369735786 2350259560
82183511 0 38440 1 0 0 0
82205907 0 38440 0 0 1369738506 2351309159
82205909 0 38442 1 0 0 0
82214409 0 38442 0 0 1369738584 2395152705
82214411 0 38444 1 0 0 0
82215939 0 38444 0 0 1369752152 1346805068
82215941 0 38446 1 0 0 0
82218339 0 38446 0 0 1369752170 2188520716
82218341 0 38448 1 0 0 0
82226633 0 38448 0 0 1369754216 2428640299
82226635 0 38450 1 0 0 0
82227057 0 38450 0 0 1369754217 46401895
82227059 0 38452 1 0 0 0
82227307 0 38452 0 0 1369754217 46410823
82227309 0 38454 1 0 0 0
82232221 0 38454 0 0 1369754891 237120778
82232223 0 38456 1 0 0 0
82239695 0 38456 0 0 1369754968 2395283585
82239697 0 38458 1 0 0 0
82240037 0 38458 0 0 1369754968 2428539207
82240039 0 38460 1 0 0 0
82243211 0 38460 0 0 1369760344 1279666445
82243213 0 38462 1 0 0 0
82254909 0 38462 0 0 1369762825 2595365186
82254911 0 38464 1 0 0 0
82255281 0 38464 0 0 1369762825 2595491914
82255283 0 38466 1 0 0 0
82255599 0 38466 0 0 1369762833 2192712013
82255601 0 38468 1 0 0 0
82259699 0 38468 0 0 1369762880 1516570763
82259701 0 38470 1 0 0 0
82260681 0 38470 0 0 1369762880 2585071819
82260683 0 38472 1 0 0 0
82265245 0 38472 0 0 1369763091 202707304
82265247 0 38474 1 0 0 0
82266339 0 38474 0 0 1369763091 274868267
82266341 0 38476 1 0 0 0
82266571 0 38476 0 0 1369763091 280107050
82266573 0 38478 1 0 0 0
82268019 0 38478 0 0 1369763107 40175976
82268021 0 38480 1 0 0 0
82268307 0 38480 0 0 1369763107 42150986
82268309 0 38482 1 0 0 0
82269429 0 38482 0 0 1369763139 40175755
82269431 0 38484 1 0 0 0
82270523 0 38484 0 0 1369763160 1279666434
82270525 0 38486 1 0 0 0
82270845 0 38486 0 0 1369763160 1346775110
82270847 0 38488 1 0 0 0
82272073 0 38488 0 0 1369763160 2350256394
82272075 0 38490 1 0 0 0
82273879 0 38490 0 0 1369763161 2417365066
82273881 0 38492 1 0 0 0
82279073 0 38492 0 0 1369793090 2587925894
82279075 0 38494 1 0 0 0
82281005 0 38494 0 0 1369793091 41330884
82281007 0 38496 1 0 0 0
82282993 0 38496 0 0 1369793545 3659735360
82282995 0 38496 1 0 0 0
82284373 0 38496 0 0 1369793546 2585993607
82284375 0 38498 1 0 0 0
82285185 0 38498 0 0 1369793546 2591426822
82285187 0 38500 1 0 0 0
82290003 0 38500 0 0 1369793554 2591432897
82290005 0 38502 1 0 0 0
82290813 0 38502 0 0 1369793555 269916487
82290815 0 38504 1 0 0 0
82292625 0 38504 0 0 1369793602 2584938887
82292627 0 38506 1 0 0 0
82292779 0 38506 0 0 1369793602 2584938887
82292781 0 38506 1 0 0 0
82294545 0 38506 0 0 1369794571 203663501
82294547 0 38508 1 0 0 0
82295893 0 38508 0 0 1369794577 41235660
82295895 0 38510 1 0 0 0
82296387 0 38510 0 0 1369794577 41298125
82296389 0 38512 1 0 0 0
82296621 0 38512 0 0 1369794577 202716396
82296623 0 38514 1 0 0 0
82296901 0 38514 0 0 1369794577 202778861
82296903 0 38516 1 0 0 0
82298995 0 38516 0 0 1369794579 41235652
82298997 0 38518 1 0 0 0
82301831 0 38518 0 0 1369795849 74852614
82301833 0 38520 1 0 0 0
82305883 0 38520 0 0 1369795849 3301122372
82305885 0 38522 1 0 0 0
82306297 0 38522 0 0 1369795850 2351308935
82306299 0 38524 1 0 0 0
82307481 0 38524 0 0 1369795851 203663488
82307483 0 38524 1 0 0 0
82314733 0 38524 0 0 1369795858 2353045895
82314735 0 38526 1 0 0 0
82323801 0 38526 0 0 1369795905 46336327
82323803 0 38528 1 0 0 0
82324505 0 38528 0 0 1369795905 74782764
82324507 0 38530 1 0 0 0
82332999 0 38530 0 0 1369801280 1514478950
82333001 0 38532 1 0 0 0
82333677 0 38532 0 0 1369801281 2585071851
82333679 0 38534 1 0 0 0
82334339 0 38534 0 0 1369801282 2587925862
82334341 0 38536 1 0 0 0
82338429 0 38536 0 0 1369801321 2192710984
82338431 0 38538 1 0 0 0
82343531 0 38538 0 0 1369801737 3563489547
82343533 0 38540 1 0 0 0
82345691 0 38540 0 0 1369801738 2590256199
82345693 0 38542 1 0 0 0
82347161 0 38542 0 0 1369801745 3596662088
82347163 0 38544 1 0 0 0
82348765 0 38544 0 0 1369801745 3669235754
82348767 0 38546 1 0 0 0
82349483 0 38546 0 0 1369801746 2590256167
82349485 0 38548 1 0 0 0
82349639 0 38548 0 0 1369801746 2590256353
82349641 0 38550 1 0 0 0
82351511 0 38550 0 0 1369801792 1516570859
82351513 0 38552 1 0 0 0
82354935 0 38552 0 0 1369801817 3294672200
82354937 0 38554 1 0 0 0
82355385 0 38554 0 0 1369801817 3558246662
82355387 0 38556 1 0 0 0
82357053 0 38556 0 0 1369801833 3300137002
82357055 0 38558 1 0 0 0
82357411 0 38558 0 0 1369801834 2220928256
82357413 0 38558 1 0 0 0
82359363 0 38558 0 0 1369802769 3669004490
82359365 0 38560 1 0 0 0
82362289 0 38560 0 0 1369802784 2590317921
82362291 0 38562 1 0 0 0
82364803 0 38562 0 0 1369802840 2383557958
82364805 0 38564 1 0 0 0
82364955 0 38564 0 0 1369802840 2383557958
82364957 0 38564 1 0 0 0
82365665 0 38564 0 0 1369802841 202716386
82365667 0 38566 1 0 0 0
82365977 0 38566 0 0 1369802841 236270662
82365979 0 38568 1 0 0 0
82367119 0 38568 0 0 1369802856 1277500772
82367121 0 38570 1 0 0 0
82369533 0 38570 0 0 1369802856 2350194020
82369535 0 38572 1 0 0 0
82371839 0 38572 0 0 1369802857 202710370
82371841 0 38574 1 0 0 0
82372235 0 38574 0 0 1369802857 236263499
82372237 0 38576 1 0 0 0
82377615 0 38576 0 0 1369803281 210152487
82377617 0 38578 1 0 0 0
82379699 0 38578 0 0 1369803281 3259408587
82379701 0 38580 1 0 0 0
82380133 0 38580 0 0 1369803281 3266748612
82380135 0 38582 1 0 0 0
82382243 0 38582 0 0 1369803297 2193005640
82382245 0 38584 1 0 0 0
82382623 0 38584 0 0 1369803297 2518922497
82382625 0 38586 1 0 0 0
82383395 0 38586 0 0 1369803297 3266742472
82383397 0 38588 1 0 0 0
82393503 0 38588 0 0 1369809473 2193955979
82393505 0 38590 1 0 0 0
82404417 0 38590 0 0 1369809987 73735211
82404419 0 38592 1 0 0 0
82405735 0 38592 0 0 1369810953 3295029387
82405737 0 38594 1 0 0 0
82406015 0 38594 0 0 1369810953 3300069708
82406017 0 38596 1 0 0 0
82406235 0 38596 0 0 1369810955 73735307
82406237 0 38598 1 0 0 0
82410179 0 38598 0 0 1369810961 3261474955
82410181 0 38600 1 0 0 0
82413109 0 38600 0 0 1369810963 341879943
82413111 0 38602 1 0 0 0
82414913 0 38602 0 0 1369810976 1411591404
82414915 0 38604 1 0 0 0
82417869 0 38604 0 0 1369810979 341879879
82417871 0 38606 1 0 0 0
82426351 0 38606 0 0 1369811473 2193894535
82426353 0 38608 1 0 0 0
82428819 0 38608 0 0 1369811473 3259375819
82428821 0 38610 1 0 0 0
82431313 0 38610 0 0 1369811488 2428542310
82431315 0 38612 1 0 0 0
82433925 0 38612 0 0 1369811521 46336235
82433927 0 38614 1 0 0 0
82434091 0 38614 0 0 1369811521 46336359
82434093 0 38616 1 0 0 0
82435033 0 38616 0 0 1369811521 370346375
82435035 0 38618 1 0 0 0
82435339 0 38618 0 0 1369811521 2227215499
82435341 0 38620 1 0 0 0
82439441 0 38620 0 0 1369997899 1276517736
82439443 0 38622 1 0 0 0
82445541 0 38622 0 0 1369997922 1310103819
82445543 0 38624 1 0 0 0
82461217 0 38624 0 0 1370000139 209794343
82461219 0 38626 1 0 0 0
82461385 0 38626 0 0 1370000139 210148642
82461387 0 38628 1 0 0 0
82462747 0 38628 0 0 1370000192 2584978636
82462749 0 38630 1 0 0 0
82465871 0 38630 0 0 1370000195 237405385
82465873 0 38632 1 0 0 0
82466847 0 38632 0 0 1370000200 2350101772
82466849 0 38634 1 0 0 0
82471375 0 38634 0 0 1370000650 1287725415
82471377 0 38636 1 0 0 0
82474213 0 38636 0 0 1370000707 40966505
82474215 0 38638 1 0 0 0
82474933 0 38638 0 0 1370000707 74488169
82474935 0 38640 1 0 0 0
82475213 0 38640 0 0 1370000707 237176107
82475215 0 38642 1 0 0 0
82475381 0 38642 0 0 1370000712 2350260583
82475383 0 38644 1 0 0 0
82478919 0 38644 0 0 1370000715 203654504
82478921 0 38646 1 0 0 0
82485493 0 38646 0 0 1370014283 1115823488
82485495 0 38646 1 0 0 0
82491497 0 38646 0 0 1370014299 1321469065
82491499 0 38648 1 0 0 0
82491799 0 38648 0 0 1370014299 1354797289
82491801 0 38650 1 0 0 0
82492231 0 38650 0 0 1370014299 1354892521
82492233 0 38652 1 0 0 0
82494607 0 38652 0 0 1370014304 1517595908
82494609 0 38654 1 0 0 0
82496447 0 38654 0 0 1370014731 270966059
82496449 0 38656 1 0 0 0
82513787 0 38656 0 0 1370016585 444669313
82513789 0 38658 1 0 0 0
82521945 0 38658 0 0 1370017097 40971532
82521947 0 38660 1 0 0 0
82522301 0 38660 0 0 1370017099 40971524
82522303 0 38662 1 0 0 0
82523423 0 38662 0 0 1370017099 141601864
82523425 0 38664 1 0 0 0
82523653 0 38664 0 0 1370017099 141601864
82523655 0 38664 1 0 0 0
82523881 0 38664 0 0 1370017099 142650439
82523883 0 38666 1 0 0 0
82524923 0 38666 0 0 1370017112 1354830057
82524925 0 38668 1 0 0 0
82526265 0 38668 0 0 1370017112 2394988681
82526267 0 38670 1 0 0 0
82526521 0 38670 0 0 1370017112 2394988681
82526523 0 38670 1 0 0 0
82529141 0 38670 0 0 1370017113 281093345
82529143 0 38672 1 0 0 0
82531979 0 38672 0 0 1370022435 43201896
82531981 0 38674 1 0 0 0
82538223 0 38674 0 0 1370022491 1276416392
82538225 0 38676 1 0 0 0
82538523 0 38676 0 0 1370022491 1284899976
82538525 0 38678 1 0 0 0
82541903 0 38678 0 0 1370022498 1511135499
82541905 0 38680 1 0 0 0
82542323 0 38680 0 0 1370022498 1511140614
82542325 0 38682 1 0 0 0
82547367 0 38682 0 0 1370022931 1343625515
82547369 0 38684 1 0 0 0
82550593 0 38684 0 0 1370023003 1147405705
82550595 0 38686 1 0 0 0
82554681 0 38686 0 0 1370023010 1516317953
82554683 0 38688 1 0 0 0
82555811 0 38688 0 0 1370024715 209785133
82555813 0 38690 1 0 0 0
82556397 0 38690 0 0 1370024715 210842884
82556399 0 38692 1 0 0 0
82557911 0 38692 0 0 1370024736 1519458572
82557913 0 38694 1 0 0 0
82558347 0 38694 0 0 1370024736 1519786242
82558349 0 38696 1 0 0 0
82558607 0 38696 0 0 1370024736 1519788096
82558609 0 38696 1 0 0 0
82559985 0 38696 0 0 1370024736 2593522950
82559987 0 38698 1 0 0 0
82560559 0 38698 0 0 1370024739 42022089
82560561 0 38700 1 0 0 0
82563487 0 38700 0 0 1370024755 42087714
82563489 0 38702 1 0 0 0
82563777 0 38702 0 0 1370024768 1516316036
82563779 0 38704 1 0 0 0
82564797 0 38704 0 0 1370024768 2590279044
82564799 0 38706 1 0 0 0
82565805 0 38706 0 0 1370025227 75698475
82565807 0 38708 1 0 0 0
82567593 0 38708 0 0 1370025227 274802020
82567595 0 38710 1 0 0 0
82568563 0 38710 0 0 1370025235 39986536
82568565 0 38712 1 0 0 0
82569945 0 38712 0 0 1370025235 269621547
82569947 0 38714 1 0 0 0
82571929 0 38714 0 0 1370025248 1353783596
82571931 0 38716 1 0 0 0
82572681 0 38716 0 0 1370025250 1113664780
82572683 0 38718 1 0 0 0
82573491 0 38718 0 0 1370025251 42151202
82573493 0 38720 1 0 0 0
82573965 0 38720 0 0 1370025251 280041761
82573967 0 38722 1 0 0 0
82574859 0 38722 0 0 1370025283 39920996
82574861 0 38724 1 0 0 0
82575227 0 38724 0 0 1370025304 1214653512
82575229 0 38726 1 0 0 0
82580591 0 38726 0 0 1370063393 3598759113
82580593 0 38728 1 0 0 0
82582097 0 38728 0 0 1370063408 1521750249
82582099 0 38730 1 0 0 0
82586515 0 38730 0 0 1370063433 3356767590
82586517 0 38732 1 0 0 0
82590419 0 38732 0 0 1370063449 3356800200
82590421 0 38734 1 0 0 0
82590667 0 38734 0 0 1370063449 3356927176
82590669 0 38736 1 0 0 0
82593689 0 38736 0 0 1370063881 3669041353
82593691 0 38738 1 0 0 0
82605895 0 38738 0 0 1370063939 1445168329
82605897 0 38740 1 0 0 0
82615629 0 38740 0 0 1370063963 1147405545
82615631 0 38742 1 0 0 0
82622303 0 38742 0 0 1370064659 1284542824
82622305 0 38744 1 0 0 0
82625263 0 38744 0 0 1370064672 2590289153
82625265 0 38746 1 0 0 0
82626121 0 38746 0 0 1370064675 1113893960
82626123 0 38748 1 0 0 0
82627153 0 38748 0 0 1370064712 2584882438
82627155 0 38750 1 0 0 0
82627915 0 38750 0 0 1370064713 437524544
82627917 0 38750 1 0 0 0
82628517 0 38750 0 0 1370064713 437529670
82628519 0 38752 1 0 0 0
82629815 0 38752 0 0 1370064728 2350158093
82629817 0 38754 1 0 0 0
82635305 0 38754 0 0 1370071586 1321250054
82635307 0 38756 1 0 0 0
82646079 0 38756 0 0 1370071627 141601992
82646081 0 38758 1 0 0 0
82646589 0 38758 0 0 1370071627 212901000
82646591 0 38760 1 0 0 0
82649987 0 38760 0 0 1370071650 1309814022
82649989 0 38762 1 0 0 0
82656145 0 38762 0 0 1370072081 3591775432
82656147 0 38764 1 0 0 0
82657693 0 38764 0 0 1370072082 1449395591
82657695 0 38766 1 0 0 0
82663445 0 38766 0 0 1370072136 1286675848
82663447 0 38768 1 0 0 0
82670879 0 38768 0 0 1370072841 214215938
82670881 0 38770 1 0 0 0
82673361 0 38770 0 0 1370072851 39986536
82673363 0 38772 1 0 0 0
82674067 0 38772 0 0 1370072851 210801000
82674069 0 38774 1 0 0 0
82678495 0 38774 0 0 1370072928 1277471880
82678497 0 38776 1 0 0 0
82679927 0 38776 0 0 1370072928 2417108326
82679929 0 38778 1 0 0 0
82681893 0 38778 0 0 1370072929 202681602
82681895 0 38780 1 0 0 0
82682249 0 38780 0 0 1370072929 370353224
82682251 0 38782 1 0 0 0
82690827 0 38782 0 0 1370073873 236332232
82690829 0 38784 1 0 0 0
82695409 0 38784 0 0 1370073888 2392196358
82695411 0 38786 1 0 0 0
82695897 0 38786 0 0 1370073888 2394988745
82695899 0 38788 1 0 0 0
82696357 0 38788 0 0 1370073889 3267436745
82696359 0 38790 1 0 0 0
82700587 0 38790 0 0 1370073905 236332104
82700589 0 38792 1 0 0 0
82711909 0 38792 0 0 1370260043 42153287
82711911 0 38794 1 0 0 0
82719471 0 38794 0 0 1370260074 2383815880
82719473 0 38796 1 0 0 0
82724047 0 38796 0 0 1370261320 2584944972
82724049 0 38798 1 0 0 0
82727611 0 38798 0 0 1370261344 2592285738
82727613 0 38800 1 0 0 0
82731531 0 38800 0 0 1370261514 1516313932
82731533 0 38802 1 0 0 0
82736729 0 38802 0 0 1370261600 2590278983
82736731 0 38804 1 0 0 0
82738997 0 38804 0 0 1370261608 2383815882
82738999 0 38806 1 0 0 0
82740217 0 38806 0 0 1370261610 1113660748
82740219 0 38808 1 0 0 0
82740627 0 38808 0 0 1370261610 1147182412
82740629 0 38810 1 0 0 0
82742855 0 38810 0 0 1370262027 1149639974
82742857 0 38812 1 0 0 0
82756245 0 38812 0 0 1370262600 2584944967
82756247 0 38814 1 0 0 0
82757187 0 38814 0 0 1370262601 2188457226
82757189 0 38816 1 0 0 0
82757629 0 38816 0 0 1370262601 2221978890
82757631 0 38818 1 0 0 0
82758265 0 38818 0 0 1370262601 2586051818
82758267 0 38820 1 0 0 0
82764291 0 38820 0 0 1370276427 1346411852
82764293 0 38822 1 0 0 0
82767141 0 38822 0 0 1370276448 1518670057
82767143 0 38824 1 0 0 0
82772589 0 38824 0 0 1370276458 2386822537
82772591 0 38826 1 0 0 0
82773467 0 38826 0 0 1370276874 2591105417
82773469 0 38828 1 0 0 0
82779789 0 38828 0 0 1370276962 2591105065
82779791 0 38830 1 0 0 0
82793565 0 38830 0 0 1370277993 40970633
82793567 0 38832 1 0 0 0
82804249 0 38832 0 0 1370278496 1344709860
82804251 0 38834 1 0 0 0
82806529 0 38834 0 0 1370278497 41191693
82806531 0 38836 1 0 0 0
82807015 0 38836 0 0 1370278497 42018029
82807017 0 38838 1 0 0 0
82807187 0 38838 0 0 1370278497 42371305
82807189 0 38840 1 0 0 0
82807639 0 38840 0 0 1370278504 1210295688
82807641 0 38842 1 0 0 0
82808829 0 38842 0 0 1370278504 1346444588
82808831 0 38844 1 0 0 0
82816503 0 38844 0 0 1370278929 244745544
82816505 0 38846 1 0 0 0
82819115 0 38846 0 0 1370278984 1210329325
82819117 0 38848 1 0 0 0
82823837 0 38848 0 0 1370278985 40970509
82823839 0 38850 1 0 0 0
82828447 0 38850 0 0 1370284579 42284233
82828449 0 38852 1 0 0 0
82844211 0 38852 0 0 1370285074 1511266698
82844213 0 38854 1 0 0 0
82848899 0 38854 0 0 1370285160 1415652744
82848901 0 38856 1 0 0 0
82850593 0 38856 0 0 1370286603 1216743718
82850595 0 38858 1 0 0 0
82853225 0 38858 0 0 1370286611 1346766118
82853227 0 38860 1 0 0 0
82857507 0 38860 0 0 1370286688 1346450726
82857509 0 38862 1 0 0 0
82859969 0 38862 0 0 1370286696 2283152576
82859971 0 38862 1 0 0 0
82860697 0 38862 0 0 1370286696 2417370308
82860699 0 38864 1 0 0 0
82861003 0 38864 0 0 1370286697 2224424072
82861005 0 38866 1 0 0 0
82861171 0 38866 0 0 1370286697 2224424196
82861173 0 38868 1 0 0 0
82863353 0 38868 0 0 1370286698 1209276800
82863355 0 38868 1 0 0 0
82863763 0 38868 0 0 1370287113 2593198346
82863765 0 38870 1 0 0 0
82865209 0 38870 0 0 1370287115 1147414665
82865211 0 38872 1 0 0 0
82871325 0 38872 0 0 1370287123 1343525066
82871327 0 38874 1 0 0 0
82871785 0 38874 0 0 1370287123 1346667722
82871787 0 38876 1 0 0 0
82872423 0 38876 0 0 1370287123 1415873672
82872425 0 38878 1 0 0 0
82873573 0 38878 0 0 1370287136 1415874829
82873575 0 38880 1 0 0 0
82875305 0 38880 0 0 1370287136 2489615629
82875307 0 38882 1 0 0 0
82876607 0 38882 0 0 1370287137 2190554378
82876609 0 38884 1 0 0 0
82877093 0 38884 0 0 1370287138 1113663757
82877095 0 38886 1 0 0 0
82879289 0 38886 0 0 1370287139 1348544553
82879291 0 38888 1 0 0 0
82880873 0 38888 0 0 1370287152 2585039104
82880875 0 38888 1 0 0 0
82881051 0 38888 0 0 1370287152 2585039114
82881053 0 38890 1 0 0 0
82886599 0 38890 0 0 1370300976 1417056524
82886601 0 38892 1 0 0 0
82898933 0 38892 0 0 1370301451 1354833222
82898935 0 38894 1 0 0 0
82902967 0 38894 0 0 1370301459 1354990918
82902969 0 38896 1 0 0 0
82907611 0 38896 0 0 1370301536 1344517440
82907613 0 38896 1 0 0 0
82909117 0 38896 0 0 1370301538 2221978886
82909119 0 38898 1 0 0 0
82912003 0 38898 0 0 1370301546 2220924296
82912005 0 38900 1 0 0 0
82915709 0 38900 0 0 1370302219 1147414916
82915711 0 38902 1 0 0 0
82916305 0 38902 0 0 1370302219 1149440394
82916307 0 38904 1 0 0 0
82916691 0 38904 0 0 1370302219 1153638724
82916693 0 38906 1 0 0 0
82917363 0 38906 0 0 1370302225 269916492
82917365 0 38908 1 0 0 0
82918081 0 38908 0 0 1370302227 1113860484
82918083 0 38910 1 0 0 0
82918443 0 38910 0 0 1370302227 1120147594
82918445 0 38912 1 0 0 0
82918693 0 38912 0 0 1370302227 1354797258
82918695 0 38914 1 0 0 0
82923225 0 38914 0 0 1370302305 269916482
82923227 0 38916 1 0 0 0
82924221 0 38916 0 0 1370302312 2428539082
82924223 0 38918 1 0 0 0
82927577 0 38918 0 0 1370303497 74885382
82927579 0 38920 1 0 0 0
82930365 0 38920 0 0 1370303505 41235656
82930367 0 38922 1 0 0 0
82931025 0 38922 0 0 1370303505 236270792
82931027 0 38924 1 0 0 0
