Time Done Counter ack_out a_out_2 a_out_1 a_out_0
41683709 0 13364 1 0 0 0
41687557 0 13364 0 0 816417059 1449204904
41687559 0 13366 1 0 0 0
41710037 0 13366 0 0 816425267 74813701
41710039 0 13368 1 0 0 0
41711357 0 13368 0 0 816425313 74624262
41711359 0 13370 1 0 0 0
41717085 0 13370 0 0 816425761 3626148041
41717087 0 13372 1 0 0 0
41731079 0 13372 0 0 816596555 181738632
41731081 0 13374 1 0 0 0
41735859 0 13374 0 0 816597043 315792522
41735861 0 13376 1 0 0 0
41757981 0 13376 0 0 816613457 1512288457
41757983 0 13378 1 0 0 0
41766297 0 13378 0 0 816613945 1478926537
41766299 0 13380 1 0 0 0
41766555 0 13380 0 0 816613945 1478926537
41766557 0 13380 1 0 0 0
41786541 0 13380 0 0 816621651 136553677
41786543 0 13382 1 0 0 0
41792527 0 13382 0 0 816622115 1354991817
41792529 0 13384 1 0 0 0
41800911 0 13384 0 0 816622667 1346444614
41800913 0 13386 1 0 0 0
41818757 0 13386 0 0 816638483 1380193670
41818759 0 13388 1 0 0 0
41819645 0 13388 0 0 816638496 2463310213
41819647 0 13390 1 0 0 0
41821679 0 13390 0 0 816638515 1145319593
41821681 0 13392 1 0 0 0
41821943 0 13392 0 0 816638515 1145319593
41821945 0 13392 1 0 0 0
41834757 0 13392 0 0 816639011 1352829129
41834759 0 13394 1 0 0 0
41848977 0 13394 0 0 816645480 2462257479
41848979 0 13396 1 0 0 0
41849331 0 13396 0 0 816645481 314771783
41849333 0 13398 1 0 0 0
41851275 0 13398 0 0 816645651 177639751
41851277 0 13400 1 0 0 0
41862491 0 13400 0 0 816646691 1388513509
41862493 0 13402 1 0 0 0
41863481 0 13402 0 0 816646713 79897773
41863483 0 13404 1 0 0 0
41882569 0 13404 0 0 816653651 1210298568
41882571 0 13406 1 0 0 0
41885319 0 13406 0 0 816653666 136747335
41885321 0 13408 1 0 0 0
41889955 0 13408 0 0 816653674 2557546696
41889957 0 13410 1 0 0 0
41891381 0 13410 0 0 816653843 1354993989
41891383 0 13412 1 0 0 0
41892617 0 13412 0 0 816653859 1354833066
41892619 0 13414 1 0 0 0
41893801 0 13414 0 0 816653905 1153667341
41893803 0 13416 1 0 0 0
41900211 0 13416 0 0 816653928 2428735813
41900213 0 13418 1 0 0 0
41996021 0 13418 0 0 816883762 3659670762
41996023 0 13420 1 0 0 0
42011909 0 13420 0 0 816884059 1346444614
42011911 0 13422 1 0 0 0
42036287 0 13422 0 0 816899411 1379999947
42036289 0 13424 1 0 0 0
42040949 0 13424 0 0 816900387 1252076744
42040951 0 13426 1 0 0 0
42042247 0 13426 0 0 816900403 1145413957
42042249 0 13428 1 0 0 0
42044137 0 13428 0 0 816900443 1145250117
42044139 0 13430 1 0 0 0
42045427 0 13430 0 0 816900443 1252065480
42045429 0 13430 1 0 0 0
42056775 0 13430 0 0 816901465 1145372966
42056777 0 13430 1 0 0 0
42077689 0 13430 0 0 816909073 3399918788
42077691 0 13432 1 0 0 0
42102863 0 13432 0 0 816915730 2362810503
42102865 0 13434 1 0 0 0
42111991 0 13434 0 0 816916001 3604026634
42111993 0 13436 1 0 0 0
42114625 0 13436 0 0 816916051 1146367204
42114627 0 13438 1 0 0 0
42118753 0 13438 0 0 816917297 78027944
42118755 0 13440 1 0 0 0
42131083 0 13440 0 0 816923961 382805192
42131085 0 13442 1 0 0 0
42146867 0 13442 0 0 816924721 81110245
42146869 0 13444 1 0 0 0
42149435 0 13444 0 0 816924761 80946405
42149437 0 13446 1 0 0 0
42189519 0 13446 0 0 817138010 180428102
42189521 0 13448 1 0 0 0
42193943 0 13448 0 0 817138234 3435208873
42193945 0 13450 1 0 0 0
42245939 0 13450 0 0 817169995 71638187
42245941 0 13452 1 0 0 0
42288129 0 13452 0 0 817186138 406920486
42288131 0 13454 1 0 0 0
42291801 0 13454 0 0 817186379 71544069
42291803 0 13456 1 0 0 0
42365129 0 13456 0 0 847841897 41261449
42365131 0 13458 1 0 0 0
42366869 0 13458 0 0 847841897 3259183403
42366871 0 13460 1 0 0 0
42367089 0 13460 0 0 847841897 3259334857
42367091 0 13460 1 0 0 0
42369049 0 13460 0 0 847842080 1516581097
42369051 0 13462 1 0 0 0
42385275 0 13462 0 0 847842649 202715369
42385277 0 13464 1 0 0 0
42388883 0 13464 0 0 847847778 215285988
42388885 0 13464 1 0 0 0
42401041 0 13464 0 0 847850345 3361780040
42401043 0 13466 1 0 0 0
42414231 0 13466 0 0 847850579 1214524641
42414233 0 13468 1 0 0 0
42433889 0 13468 0 0 847857258 3356730760
42433891 0 13470 1 0 0 0
42483761 0 13470 0 0 847866171 1209276810
42483763 0 13472 1 0 0 0
42490277 0 13472 0 0 847867187 303169802
42490279 0 13472 1 0 0 0
42490503 0 13472 0 0 847867187 303169864
42490505 0 13472 1 0 0 0
42508819 0 13472 0 0 847874339 1118022856
42508821 0 13474 1 0 0 0
42509529 0 13474 0 0 847874352 1520668939
42509531 0 13476 1 0 0 0
42525717 0 13476 0 0 847874611 1379965963
42525719 0 13476 1 0 0 0
42527523 0 13476 0 0 847874619 1209281830
42527525 0 13478 1 0 0 0
42537009 0 13478 0 0 847881811 38022439
42537011 0 13480 1 0 0 0
42537719 0 13480 0 0 847881811 135540007
42537721 0 13482 1 0 0 0
42559799 0 13482 0 0 847883067 43122954
42559801 0 13482 1 0 0 0
42560009 0 13482 0 0 847883067 43123016
42560011 0 13482 1 0 0 0
42562077 0 13482 0 0 847883067 210800906
42562079 0 13484 1 0 0 0
42568831 0 13484 0 0 849095187 1346678987
42568833 0 13486 1 0 0 0
42574275 0 13486 0 0 849095273 2418385924
42574277 0 13486 1 0 0 0
42576485 0 13486 0 0 849095442 445782348
42576487 0 13488 1 0 0 0
42582339 0 13488 0 0 849095530 205597065
42582341 0 13490 1 0 0 0
42587023 0 13490 0 0 849095728 2594443625
42587025 0 13492 1 0 0 0
42590309 0 13492 0 0 849095987 304228619
42590311 0 13494 1 0 0 0
42592873 0 13494 0 0 849096026 205597065
42592875 0 13496 1 0 0 0
42597001 0 13496 0 0 849102432 1514450186
42597003 0 13498 1 0 0 0
42597307 0 13498 0 0 849102432 1514479977
42597309 0 13500 1 0 0 0
42600203 0 13500 0 0 849103456 1380131181
42600205 0 13502 1 0 0 0
42602735 0 13502 0 0 849103465 43358476
42602737 0 13504 1 0 0 0
42606317 0 13504 0 0 849103721 42283209
42606319 0 13506 1 0 0 0
42621541 0 13506 0 0 849158496 2422352299
42621543 0 13508 1 0 0 0
42623947 0 13508 0 0 849158504 2357563786
42623949 0 13510 1 0 0 0
42632359 0 13510 0 0 849161064 1210325386
42632361 0 13512 1 0 0 0
42634523 0 13512 0 0 849161064 1214591048
42634525 0 13514 1 0 0 0
42635223 0 13514 0 0 849161064 1283527050
42635225 0 13516 1 0 0 0
42636617 0 13516 0 0 849161064 2288265601
42636619 0 13518 1 0 0 0
42637809 0 13518 0 0 849161064 2290430145
42637811 0 13520 1 0 0 0
42638251 0 13520 0 0 849161064 2357236106
42638253 0 13522 1 0 0 0
42639925 0 13522 0 0 849161065 42283202
42639927 0 13524 1 0 0 0
42643073 0 13524 0 0 849161235 1285591400
42643075 0 13526 1 0 0 0
42643345 0 13526 0 0 849161235 1285598344
42643347 0 13528 1 0 0 0
42645001 0 13528 0 0 849161235 1352700107
42645003 0 13530 1 0 0 0
42647123 0 13530 0 0 849166696 2456038540
42647125 0 13532 1 0 0 0
42652565 0 13532 0 0 849167464 1382088971
42652567 0 13532 1 0 0 0
42652763 0 13532 0 0 849167464 1382089096
42652765 0 13532 1 0 0 0
42654851 0 13532 0 0 849169425 2593169547
42654853 0 13534 1 0 0 0
42655109 0 13534 0 0 849169425 2593169547
42655111 0 13534 1 0 0 0
42656041 0 13534 0 0 849169426 440444262
42656043 0 13536 1 0 0 0
42656663 0 13536 0 0 849169426 440698059
42656665 0 13538 1 0 0 0
42659385 0 13538 0 0 849169683 275096612
42659387 0 13540 1 0 0 0
42660035 0 13540 0 0 849169683 308325512
42660037 0 13542 1 0 0 0
42661103 0 13542 0 0 849169715 42305673
42661105 0 13544 1 0 0 0
42661247 0 13544 0 0 849169715 42312834
42661249 0 13546 1 0 0 0
42662023 0 13546 0 0 849169752 1214548360
42662025 0 13548 1 0 0 0
42662947 0 13548 0 0 849169752 1346449702
42662949 0 13550 1 0 0 0
42668837 0 13550 0 0 849174835 1377968460
42668839 0 13552 1 0 0 0
42672523 0 13552 0 0 849174881 2418156970
42672525 0 13554 1 0 0 0
42673337 0 13554 0 0 849174881 2451710285
42673339 0 13556 1 0 0 0
42676555 0 13556 0 0 849175648 1277501865
42676557 0 13558 1 0 0 0
42677409 0 13558 0 0 849175648 1378033997
42677411 0 13560 1 0 0 0
42681219 0 13560 0 0 849176083 1116873036
42681221 0 13562 1 0 0 0
42683145 0 13562 0 0 849176160 1514479689
42683147 0 13564 1 0 0 0
42683735 0 13564 0 0 849176160 1518667913
42683737 0 13566 1 0 0 0
42684447 0 13566 0 0 849176160 2592220202
42684449 0 13568 1 0 0 0
42684699 0 13568 0 0 849176160 2592408713
42684701 0 13570 1 0 0 0
42685777 0 13570 0 0 849177873 2191664520
42685779 0 13572 1 0 0 0
42701839 0 13572 0 0 849183832 1277501865
42701841 0 13574 1 0 0 0
42703103 0 13574 0 0 849183848 1284868362
42703105 0 13576 1 0 0 0
42707813 0 13576 0 0 849184347 1111763017
42707815 0 13578 1 0 0 0
42708927 0 13578 0 0 849184347 1116866888
42708929 0 13580 1 0 0 0
42709111 0 13580 0 0 849184347 1116872706
42709113 0 13580 1 0 0 0
42709397 0 13580 0 0 849184347 1116873026
42709399 0 13582 1 0 0 0
42709947 0 13582 0 0 849184360 1216678187
42709949 0 13584 1 0 0 0
42710259 0 13584 0 0 849185297 42312909
42710261 0 13586 1 0 0 0
42711583 0 13586 0 0 849185297 2190614955
42711585 0 13588 1 0 0 0
42716499 0 13588 0 0 849185299 1284874276
42716501 0 13590 1 0 0 0
42716999 0 13590 0 0 849185299 1379967179
42717001 0 13592 1 0 0 0
42717727 0 13592 0 0 849185299 1380189542
42717729 0 13594 1 0 0 0
42718507 0 13594 0 0 849185331 1111859273
42718509 0 13596 1 0 0 0
42718951 0 13596 0 0 849185331 1115818283
42718953 0 13598 1 0 0 0
42719337 0 13598 0 0 849185331 1377968171
42719339 0 13600 1 0 0 0
42719883 0 13600 0 0 849185331 1379967051
42719885 0 13602 1 0 0 0
42724883 0 13602 0 0 849185384 2290459841
42724885 0 13604 1 0 0 0
42725465 0 13604 0 0 849185384 2358609156
42725467 0 13606 1 0 0 0
42726359 0 13606 0 0 849185385 42305737
42726361 0 13608 1 0 0 0
42727207 0 13608 0 0 849185385 43063563
42727209 0 13610 1 0 0 0
42729117 0 13610 0 0 849185385 2284072225
42729119 0 13612 1 0 0 0
42729593 0 13612 0 0 849185385 2451703051
42729595 0 13614 1 0 0 0
42732717 0 13614 0 0 849191265 2426474795
42732719 0 13616 1 0 0 0
42733391 0 13616 0 0 849191266 203730058
42733393 0 13618 1 0 0 0
42741189 0 13618 0 0 849193568 1277471880
42741191 0 13620 1 0 0 0
42741743 0 13620 0 0 849193568 1277534345
42741745 0 13622 1 0 0 0
42742007 0 13622 0 0 849193568 1279336809
42742009 0 13624 1 0 0 0
42743267 0 13624 0 0 849193568 1346446694
42743269 0 13626 1 0 0 0
42743541 0 13626 0 0 849193568 1346741318
42743543 0 13628 1 0 0 0
42744415 0 13628 0 0 849193569 2418148651
42744417 0 13630 1 0 0 0
42745675 0 13630 0 0 849193745 2190618952
42745677 0 13632 1 0 0 0
42745989 0 13632 0 0 849193745 2191664520
42745991 0 13634 1 0 0 0
42746845 0 13634 0 0 849193746 205817226
42746847 0 13636 1 0 0 0
42747159 0 13636 0 0 849193746 205849900
42747161 0 13638 1 0 0 0
42749579 0 13638 0 0 849193747 210800648
42749581 0 13638 1 0 0 0
42749637 0 13638 0 0 849193747 210800650
42749639 0 13638 1 0 0 0
42750719 0 13638 0 0 849193779 38021193
42750721 0 13640 1 0 0 0
42755423 0 13640 0 0 849357107 1145412940
42755425 0 13642 1 0 0 0
42763841 0 13642 0 0 849357673 3628148937
42763843 0 13644 1 0 0 0
42782869 0 13644 0 0 849358113 3634436457
42782871 0 13646 1 0 0 0
42793139 0 13646 0 0 849365344 1313025450
42793141 0 13648 1 0 0 0
42797449 0 13648 0 0 849365808 1480829353
42797451 0 13650 1 0 0 0
42797751 0 13650 0 0 849365808 1480891818
42797753 0 13652 1 0 0 0
42798619 0 13652 0 0 849365816 1221892490
42798621 0 13654 1 0 0 0
42798949 0 13654 0 0 849365816 1221925164
42798951 0 13656 1 0 0 0
42803063 0 13656 0 0 849365865 2450660746
42803065 0 13658 1 0 0 0
42803339 0 13658 0 0 849365865 2450660746
42803341 0 13658 1 0 0 0
42811913 0 13658 0 0 849366075 1209314506
42811915 0 13660 1 0 0 0
42818799 0 13660 0 0 849366099 1309814054
42818801 0 13662 1 0 0 0
42819139 0 13662 0 0 849366099 1313178825
42819141 0 13664 1 0 0 0
42820969 0 13664 0 0 849366320 1487114601
42820971 0 13666 1 0 0 0
42829143 0 13666 0 0 849379681 2228593898
42829145 0 13668 1 0 0 0
42836871 0 13668 0 0 849382248 2551425225
42836873 0 13670 1 0 0 0
42840881 0 13670 0 0 849382483 1113889867
42840883 0 13672 1 0 0 0
42841211 0 13672 0 0 849382483 1113950441
42841213 0 13674 1 0 0 0
42842211 0 13674 0 0 849382483 1147444267
42842213 0 13676 1 0 0 0
42842619 0 13676 0 0 849382483 1147503849
42842621 0 13678 1 0 0 0
42843919 0 13678 0 0 849382483 1276479497
42843921 0 13678 1 0 0 0
42844193 0 13678 0 0 849382483 1276479721
42844195 0 13680 1 0 0 0
42844611 0 13680 0 0 849382483 1310034121
42844613 0 13682 1 0 0 0
42844893 0 13682 0 0 849382483 1310034121
42844895 0 13682 1 0 0 0
42850683 0 13682 0 0 849428841 2224271499
42850685 0 13684 1 0 0 0
42851951 0 13684 0 0 849428841 2557553956
42851953 0 13686 1 0 0 0
42860027 0 13686 0 0 849429610 3524462983
42860029 0 13688 1 0 0 0
42863633 0 13688 0 0 849431586 3261368743
42863635 0 13690 1 0 0 0
42867527 0 13690 0 0 849431610 3294921869
42867529 0 13692 1 0 0 0
42870165 0 13692 0 0 849431840 1382100204
42870167 0 13694 1 0 0 0
42871161 0 13694 0 0 849431840 1483049193
42871163 0 13696 1 0 0 0
42873853 0 13696 0 0 849431856 2551419241
42873855 0 13698 1 0 0 0
42874725 0 13698 0 0 849431856 2557841449
42874727 0 13700 1 0 0 0
42876727 0 13700 0 0 849431864 2551386411
42876729 0 13702 1 0 0 0
42877137 0 13702 0 0 849431864 2551393572
42877139 0 13704 1 0 0 0
42877687 0 13704 0 0 849431864 2556724363
42877689 0 13706 1 0 0 0
42878279 0 13706 0 0 849436960 2559814054
42878281 0 13708 1 0 0 0
42885105 0 13708 0 0 849437011 1284583652
42885107 0 13710 1 0 0 0
42887697 0 13710 0 0 849437025 2225317005
42887699 0 13712 1 0 0 0
42889927 0 13712 0 0 849437025 3302267018
42889929 0 13714 1 0 0 0
42890203 0 13714 0 0 849437025 3302267018
42890205 0 13714 1 0 0 0
42892227 0 13714 0 0 849437744 1487110217
42892229 0 13714 1 0 0 0
42895361 0 13714 0 0 849437779 1150529574
42895363 0 13716 1 0 0 0
42895631 0 13716 0 0 849437779 1150529574
42895633 0 13716 1 0 0 0
42896175 0 13716 0 0 849437779 1276348809
42896177 0 13718 1 0 0 0
42898735 0 13718 0 0 849437792 1383401478
42898737 0 13718 1 0 0 0
42899119 0 13718 0 0 849437792 1389562090
42899121 0 13720 1 0 0 0
42899389 0 13720 0 0 849437792 1389562090
42899391 0 13720 1 0 0 0
42900963 0 13720 0 0 849437793 3302171690
42900965 0 13722 1 0 0 0
42904319 0 13722 0 0 849439011 1118013644
42904321 0 13724 1 0 0 0
42905097 0 13724 0 0 849439027 1118013580
42905099 0 13726 1 0 0 0
42905539 0 13726 0 0 849439072 1215629734
42905541 0 13728 1 0 0 0
42906333 0 13728 0 0 849439072 2282989990
42906335 0 13730 1 0 0 0
42906577 0 13730 0 0 849439073 2222261668
42906579 0 13732 1 0 0 0
42907027 0 13732 0 0 849439073 2225308813
42907029 0 13734 1 0 0 0
42907383 0 13734 0 0 849440017 2188718372
42907385 0 13736 1 0 0 0
42908577 0 13736 0 0 849440017 2456946058
42908579 0 13738 1 0 0 0
42913293 0 13738 0 0 849440033 3265337644
42913295 0 13740 1 0 0 0
42913565 0 13740 0 0 849440033 3265464620
42913567 0 13742 1 0 0 0
42913769 0 13742 0 0 849440033 3634436137
42913771 0 13744 1 0 0 0
42914823 0 13744 0 0 849440048 1480829001
42914825 0 13746 1 0 0 0
42915097 0 13746 0 0 849440048 1487112329
42915099 0 13748 1 0 0 0
42916425 0 13748 0 0 849440048 2557618217
42916427 0 13750 1 0 0 0
42920221 0 13750 0 0 849440080 2282988934
42920223 0 13752 1 0 0 0
42925591 0 13752 0 0 849445154 3466664237
42925593 0 13754 1 0 0 0
42925871 0 13754 0 0 849445154 3529582829
42925873 0 13756 1 0 0 0
42926739 0 13756 0 0 849445155 1318426698
42926741 0 13758 1 0 0 0
42928645 0 13758 0 0 849445168 2396365828
42928647 0 13758 1 0 0 0
42928771 0 13758 0 0 849445168 2396365834
42928773 0 13758 1 0 0 0
42931837 0 13758 0 0 849445171 1319242027
42931839 0 13760 1 0 0 0
42935911 0 13760 0 0 849445225 3527485643
42935913 0 13762 1 0 0 0
42940621 0 13762 0 0 849445907 1284867306
42940623 0 13764 1 0 0 0
42944661 0 13764 0 0 849445992 1382358091
42944663 0 13766 1 0 0 0
42947351 0 13766 0 0 849447187 1111730379
42947353 0 13768 1 0 0 0
42948733 0 13768 0 0 849447187 1313178826
42948735 0 13770 1 0 0 0
42948929 0 13770 0 0 849447187 1313178950
42948931 0 13772 1 0 0 0
42952999 0 13772 0 0 849447203 1118022850
42953001 0 13774 1 0 0 0
42954073 0 13774 0 0 849447219 1111858498
42954075 0 13776 1 0 0 0
42955309 0 13776 0 0 849447219 1151569963
42955311 0 13778 1 0 0 0
42957315 0 13778 0 0 849447272 2282989771
42957317 0 13780 1 0 0 0
42967791 0 13780 0 0 849453409 2222297098
42967793 0 13780 1 0 0 0
42972665 0 13780 0 0 849454177 3299018027
42972667 0 13782 1 0 0 0
42975431 0 13782 0 0 849455456 1214580971
42975433 0 13784 1 0 0 0
42976375 0 13784 0 0 849455456 1215629670
42976377 0 13786 1 0 0 0
42983469 0 13786 0 0 849455889 2559706346
42983471 0 13788 1 0 0 0
42985017 0 13788 0 0 849455889 3625226442
42985019 0 13790 1 0 0 0
42985543 0 13790 0 0 849455889 3628369098
42985545 0 13792 1 0 0 0
42986305 0 13792 0 0 849455904 1482762473
42986307 0 13794 1 0 0 0
42988559 0 13794 0 0 849455905 2560695585
42988561 0 13796 1 0 0 0
42989587 0 13796 0 0 849455905 3630245929
42989589 0 13798 1 0 0 0
42990871 0 13798 0 0 849455920 1480891466
42990873 0 13800 1 0 0 0
42990995 0 13800 0 0 849455920 1480891714
42990997 0 13802 1 0 0 0
42991507 0 13802 0 0 849455920 2383556617
42991509 0 13802 1 0 0 0
42994987 0 13802 0 0 849455928 2350158218
42994989 0 13804 1 0 0 0
42995235 0 13804 0 0 849455928 2350190601
42995237 0 13804 1 0 0 0
42995319 0 13804 0 0 849455928 2350190604
42995321 0 13804 1 0 0 0
42995521 0 13804 0 0 849455928 2350190601
42995523 0 13804 1 0 0 0
42995605 0 13804 0 0 849455928 2350190604
42995607 0 13804 1 0 0 0
42995807 0 13804 0 0 849455928 2350190601
42995809 0 13804 1 0 0 0
42995891 0 13804 0 0 849455928 2350190604
42995893 0 13804 1 0 0 0
42996171 0 13804 0 0 849455928 2350190892
42996173 0 13806 1 0 0 0
42996407 0 13806 0 0 849455928 2551484618
42996409 0 13808 1 0 0 0
42997407 0 13808 0 0 849455928 2559706438
42997409 0 13810 1 0 0 0
43011949 0 13810 0 0 849618520 2557618189
43011951 0 13810 1 0 0 0
43015521 0 13810 0 0 849619473 2429694187
43015523 0 13812 1 0 0 0
43015859 0 13812 0 0 849619473 2557619624
43015861 0 13814 1 0 0 0
43028881 0 13814 0 0 849619985 2594450567
43028883 0 13816 1 0 0 0
43046539 0 13816 0 0 849620257 3634563432
43046541 0 13818 1 0 0 0
43051091 0 13818 0 0 849620304 2357563783
43051093 0 13820 1 0 0 0
43052375 0 13820 0 0 849620307 237115659
43052377 0 13822 1 0 0 0
43065687 0 13822 0 0 849626704 1514384652
43065689 0 13824 1 0 0 0
43085051 0 13824 0 0 849628218 3261212941
43085053 0 13826 1 0 0 0
43089779 0 13826 0 0 849628242 437394790
43089781 0 13828 1 0 0 0
43090311 0 13828 0 0 849628242 440442214
43090313 0 13830 1 0 0 0
43102635 0 13830 0 0 849628505 3625127944
43102637 0 13830 1 0 0 0
43102687 0 13830 0 0 849628505 3625127946
43102689 0 13830 1 0 0 0
43104051 0 13830 0 0 849628505 3628115974
43104053 0 13830 1 0 0 0
43105403 0 13830 0 0 849628505 3634565160
43105405 0 13832 1 0 0 0
43105673 0 13832 0 0 849628505 3634565160
43105675 0 13832 1 0 0 0
43105999 0 13832 0 0 849628506 37955975
43106001 0 13834 1 0 0 0
43115191 0 13834 0 0 849641834 404990155
43115193 0 13836 1 0 0 0
43128597 0 13836 0 0 849644138 3263377479
43128599 0 13838 1 0 0 0
43129079 0 13838 0 0 849644138 3295713292
43129081 0 13838 1 0 0 0
43129351 0 13838 0 0 849644138 3295713548
43129353 0 13840 1 0 0 0
43130291 0 13840 0 0 849644138 3423832332
43130293 0 13842 1 0 0 0
43130745 0 13842 0 0 849644138 3424890920
43130747 0 13844 1 0 0 0
43132819 0 13844 0 0 849644602 3658686786
43132821 0 13846 1 0 0 0
43133073 0 13846 0 0 849644602 3659735361
43133075 0 13848 1 0 0 0
43135741 0 13848 0 0 849644859 73443595
43135743 0 13850 1 0 0 0
43139821 0 13850 0 0 849644883 202606952
43139823 0 13852 1 0 0 0
43141913 0 13852 0 0 849644883 237345025
43141915 0 13854 1 0 0 0
43144959 0 13854 0 0 849644890 403900650
43144961 0 13856 1 0 0 0
43146149 0 13856 0 0 849644890 404957409
43146151 0 13858 1 0 0 0
43146517 0 13858 0 0 849644890 410036294
43146519 0 13860 1 0 0 0
43150219 0 13860 0 0 849699128 2362777740
43150221 0 13862 1 0 0 0
43150371 0 13862 0 0 849699128 2592211270
43150373 0 13862 1 0 0 0
43150651 0 13862 0 0 849699128 2592211334
43150653 0 13862 1 0 0 0
43150745 0 13862 0 0 849699128 2592211338
43150747 0 13862 1 0 0 0
43151497 0 13862 0 0 849699129 81013126
43151499 0 13864 1 0 0 0
43152707 0 13864 0 0 849699131 81008778
43152709 0 13866 1 0 0 0
43156447 0 13866 0 0 849699153 2586063076
43156449 0 13868 1 0 0 0
43157985 0 13868 0 0 849699857 3625195946
43157987 0 13870 1 0 0 0
43161471 0 13870 0 0 849699896 1478697293
43161473 0 13872 1 0 0 0
43162445 0 13872 0 0 849699896 1512315274
43162447 0 13874 1 0 0 0
43162995 0 13874 0 0 849699899 80779530
43162997 0 13876 1 0 0 0
43164163 0 13876 0 0 849699899 282105930
43164165 0 13878 1 0 0 0
43164705 0 13878 0 0 849699920 1277407501
43164707 0 13880 1 0 0 0
43167211 0 13880 0 0 849699923 202606861
43167213 0 13882 1 0 0 0
43167383 0 13882 0 0 849699923 202607016
43167385 0 13884 1 0 0 0
43169757 0 13884 0 0 849700371 47458439
43169759 0 13886 1 0 0 0
43175173 0 13886 0 0 849700387 47520840
43175175 0 13888 1 0 0 0
43188503 0 13888 0 0 849702176 1484982506
43188505 0 13890 1 0 0 0
43194449 0 13890 0 0 849702200 1277501580
43194451 0 13892 1 0 0 0
43194683 0 13892 0 0 849702200 1478697284
43194685 0 13894 1 0 0 0
43196683 0 13894 0 0 849702200 2551390532
43196685 0 13896 1 0 0 0
43203771 0 13896 0 0 849702225 3292573958
43203773 0 13898 1 0 0 0
43210893 0 13898 0 0 849707320 2362777956
43210895 0 13900 1 0 0 0
43211955 0 13900 0 0 849707320 2592411851
43211957 0 13902 1 0 0 0
43218439 0 13902 0 0 849707353 248842440
43218441 0 13904 1 0 0 0
43219013 0 13904 0 0 849707353 2228490474
43219015 0 13906 1 0 0 0
43219829 0 13906 0 0 849707353 3292801446
43219831 0 13908 1 0 0 0
43237751 0 13908 0 0 849708120 1277500840
43237753 0 13910 1 0 0 0
43239517 0 13910 0 0 849708122 81075238
43239519 0 13912 1 0 0 0
43246865 0 13912 0 0 849708562 3457294669
43246867 0 13914 1 0 0 0
43248869 0 13914 0 0 849708562 3666153697
43248871 0 13916 1 0 0 0
43250899 0 13916 0 0 849708578 3666151649
43250901 0 13918 1 0 0 0
43252499 0 13918 0 0 849708632 2383552845
43252501 0 13920 1 0 0 0
43254331 0 13920 0 0 849708633 3302232106
43254333 0 13922 1 0 0 0
43254885 0 13922 0 0 849708648 1313090634
43254887 0 13924 1 0 0 0
43255257 0 13924 0 0 849708648 2383555850
43255259 0 13926 1 0 0 0
43256339 0 13926 0 0 849708650 3259214082
43256341 0 13928 1 0 0 0
43256939 0 13928 0 0 849708650 3292768513
43256941 0 13930 1 0 0 0
43257689 0 13930 0 0 849708650 3457288458
43257691 0 13932 1 0 0 0
43257933 0 13932 0 0 849708650 3457288520
43257935 0 13934 1 0 0 0
43258637 0 13934 0 0 849709585 47454567
43258639 0 13936 1 0 0 0
43261825 0 13936 0 0 849709585 3268780228
43261827 0 13938 1 0 0 0
43262731 0 13938 0 0 849709586 3426787751
43262733 0 13940 1 0 0 0
43263727 0 13940 0 0 849709601 2195038279
43263729 0 13942 1 0 0 0
43267315 0 13942 0 0 849709625 81008993
43267317 0 13944 1 0 0 0
43278545 0 13944 0 0 849715514 3424985228
43278547 0 13946 1 0 0 0
43285957 0 13946 0 0 849716242 410037450
43285959 0 13948 1 0 0 0
43286239 0 13948 0 0 849716242 410037450
43286241 0 13948 1 0 0 0
43287259 0 13948 0 0 849716242 3495997767
43287261 0 13950 1 0 0 0
43292383 0 13950 0 0 849716305 3294671115
43292385 0 13952 1 0 0 0
43298521 0 13952 0 0 849716755 38021127
43298523 0 13952 1 0 0 0
43301905 0 13952 0 0 849716819 38022146
43301907 0 13952 1 0 0 0
43301999 0 13952 0 0 849716819 38022151
43302001 0 13952 1 0 0 0
43302281 0 13952 0 0 849716819 38022215
43302283 0 13954 1 0 0 0
43302959 0 13954 0 0 849716819 236062987
43302961 0 13956 1 0 0 0
43305729 0 13956 0 0 849717777 2417111275
43305731 0 13958 1 0 0 0
43308527 0 13958 0 0 849717777 3259343052
43308529 0 13960 1 0 0 0
43309057 0 13960 0 0 849717777 3628114123
43309059 0 13962 1 0 0 0
43310193 0 13962 0 0 849717778 3426787719
43310195 0 13964 1 0 0 0
43316557 0 13964 0 0 849717817 403909704
43316559 0 13966 1 0 0 0
43316789 0 13966 0 0 849717817 403975238
43316791 0 13968 1 0 0 0
43332241 0 13968 0 0 849880667 1148490120
43332243 0 13970 1 0 0 0
43335741 0 13970 0 0 849880672 2591337732
43335743 0 13972 1 0 0 0
43336579 0 13972 0 0 849880673 3302265099
43336581 0 13974 1 0 0 0
43337571 0 13974 0 0 849881376 2592288775
43337573 0 13974 1 0 0 0
43338079 0 13974 0 0 849881378 438512876
43338081 0 13976 1 0 0 0
43338399 0 13976 0 0 849881379 237186472
43338401 0 13978 1 0 0 0
43338777 0 13978 0 0 849881379 237345037
43338779 0 13980 1 0 0 0
43340603 0 13980 0 0 849881395 74809604
43340605 0 13980 1 0 0 0
43343707 0 13980 0 0 849881440 2592280583
